Datum;von;bis;50Hertz (MW);Amprion (MW);TenneT TSO (MW);TransnetBW (MW)
16.06.2017;11:00;12:00;3842,25;3786,08;7084,25;3098,50
16.06.2017;12:00;13:00;3867,40;3839,56;7390,60;3400,00
16.06.2017;13:00;14:00;3813,96;3771,43;7441,93;3473,50
16.06.2017;14:00;15:00;3645,90;3800,33;6964,32;3298,25
16.06.2017;15:00;16:00;3238,12;3479,21;6133,89;2897,50
16.06.2017;16:00;17:00;3043,15;2874,53;5088,57;2413,75
16.06.2017;17:00;18:00;2064,57;2102,46;3793,10;1685,75
16.06.2017;18:00;19:00;1264,04;1408,23;2275,27;991,00
16.06.2017;19:00;20:00;648,85;828,49;1096,25;438,75
16.06.2017;20:00;21:00;211,38;342,02;340,70;140,75
16.06.2017;21:00;22:00;14,54;45,84;24,47;5,50
16.06.2017;22:00;23:00;0,00;0,00;0,00;0,00
16.06.2017;23:00;00:00;0,00;0,00;0,00;0,00
17.06.2017;00:00;01:00;0,00;0,00;0,00;0,00
17.06.2017;01:00;02:00;0,00;0,00;0,00;0,00
17.06.2017;02:00;03:00;0,00;0,00;0,00;0,00
17.06.2017;03:00;04:00;0,00;0,00;0,00;0,00
17.06.2017;04:00;05:00;1,75;0,00;0,01;0,00
17.06.2017;05:00;06:00;134,30;23,78;79,50;19,25
17.06.2017;06:00;07:00;569,07;286,40;662,66;197,50
17.06.2017;07:00;08:00;1092,71;803,28;1769,41;688,75
17.06.2017;08:00;09:00;1590,71;1438,32;3236,65;1438,75
17.06.2017;09:00;10:00;2199,72;2003,95;4446,14;2163,25
17.06.2017;10:00;11:00;3025,38;2469,43;5177,53;2681,75
17.06.2017;11:00;12:00;4093,82;2910,01;6077,71;2793,25
17.06.2017;12:00;13:00;4785,65;3168,36;6713,53;2979,00
17.06.2017;13:00;14:00;5259,55;3280,35;7051,62;2940,25
17.06.2017;14:00;15:00;5180,83;3256,26;6887,72;2771,00
17.06.2017;15:00;16:00;4703,66;2899,51;6117,68;2498,75
17.06.2017;16:00;17:00;3939,44;2409,73;5018,85;2059,25
17.06.2017;17:00;18:00;3027,47;1899,45;3779,38;1463,00
17.06.2017;18:00;19:00;1898,55;1275,28;2428,25;839,00
17.06.2017;19:00;20:00;955,22;673,23;1161,55;357,25
17.06.2017;20:00;21:00;288,32;225,89;333,64;83,75
17.06.2017;21:00;22:00;20,42;16,98;19,21;0,00
17.06.2017;22:00;23:00;0,00;0,00;0,01;0,00
17.06.2017;23:00;00:00;0,00;0,00;0,00;0,00
18.06.2017;00:00;01:00;0,00;0,00;0,00;0,00
18.06.2017;01:00;02:00;0,00;0,00;0,00;0,00
18.06.2017;02:00;03:00;0,00;0,00;0,00;0,00
18.06.2017;03:00;04:00;0,00;0,00;0,00;0,00
18.06.2017;04:00;05:00;3,00;0,00;0,01;0,00
18.06.2017;05:00;06:00;144,32;30,03;86,12;15,50
18.06.2017;06:00;07:00;646,02;352,03;732,92;167,25
18.06.2017;07:00;08:00;1604,54;1140,32;2112,83;571,25
18.06.2017;08:00;09:00;2795,98;2370,13;4170,76;1230,50
18.06.2017;09:00;10:00;3977,47;3589,18;6248,53;2018,50
18.06.2017;10:00;11:00;4872,82;4411,08;7425,37;2737,75
18.06.2017;11:00;12:00;5281,16;4986,52;8125,49;3254,00
18.06.2017;12:00;13:00;5832,49;5307,37;9011,37;3565,75
18.06.2017;13:00;14:00;6211,55;5404,36;9402,69;3752,75
18.06.2017;14:00;15:00;6256,50;5248,83;9247,92;3691,00
18.06.2017;15:00;16:00;5778,57;4936,80;8544,97;3382,50
18.06.2017;16:00;17:00;4947,34;4352,91;7336,61;2870,75
18.06.2017;17:00;18:00;3725,83;3415,83;5553,71;2152,00
18.06.2017;18:00;19:00;2254,05;2225,24;3420,33;1318,75
18.06.2017;19:00;20:00;1034,81;1056,47;1494,62;572,25
18.06.2017;20:00;21:00;321,90;324,12;394,69;160,00
18.06.2017;21:00;22:00;23,01;34,30;27,16;2,00
18.06.2017;22:00;23:00;0,00;0,00;0,01;0,00
18.06.2017;23:00;00:00;0,00;0,00;0,00;0,00
19.06.2017;00:00;01:00;0,00;0,00;0,00;0,00
19.06.2017;01:00;02:00;0,00;0,00;0,00;0,00
19.06.2017;02:00;03:00;0,00;0,00;0,00;0,00
19.06.2017;03:00;04:00;0,00;0,00;0,00;0,00
19.06.2017;04:00;05:00;3,00;0,01;0,01;0,00
19.06.2017;05:00;06:00;148,25;40,70;100,59;20,25
19.06.2017;06:00;07:00;685,88;411,63;776,03;200,75
19.06.2017;07:00;08:00;1957,78;1327,27;2367,47;739,50
19.06.2017;08:00;09:00;3446,47;2673,31;4664,89;1568,75
19.06.2017;09:00;10:00;4802,54;4029,03;6853,84;2389,25
19.06.2017;10:00;11:00;5767,04;5114,62;8541,20;3042,00
19.06.2017;11:00;12:00;6248,94;5841,40;9515,35;3465,00
19.06.2017;12:00;13:00;6488,23;6241,07;10040,26;3669,25
19.06.2017;13:00;14:00;6474,27;6323,96;10093,89;3672,25
19.06.2017;14:00;15:00;6267,43;6096,71;9734,63;3512,75
19.06.2017;15:00;16:00;5749,33;5586,23;8916,13;3223,75
19.06.2017;16:00;17:00;4897,90;4751,72;7597,52;2716,25
19.06.2017;17:00;18:00;3597,46;3622,89;5720,09;2060,50
19.06.2017;18:00;19:00;2209,98;2280,60;3487,97;1277,25
19.06.2017;19:00;20:00;995,41;1037,67;1491,57;549,25
19.06.2017;20:00;21:00;319,27;315,94;395,84;149,75
19.06.2017;21:00;22:00;24,48;38,81;23,82;3,50
19.06.2017;22:00;23:00;0,00;0,01;0,01;0,00
19.06.2017;23:00;00:00;0,00;0,00;0,00;0,00
20.06.2017;00:00;01:00;0,00;0,00;0,00;0,00
20.06.2017;01:00;02:00;0,00;0,00;0,00;0,00
20.06.2017;02:00;03:00;0,00;0,00;0,00;0,00
20.06.2017;03:00;04:00;0,00;0,00;0,00;0,00
20.06.2017;04:00;05:00;2,50;0,00;0,01;0,00
20.06.2017;05:00;06:00;146,08;39,46;101,33;20,75
20.06.2017;06:00;07:00;680,19;409,43;783,01;192,50
20.06.2017;07:00;08:00;1885,46;1219,51;2210,96;709,25
20.06.2017;08:00;09:00;3252,75;2440,79;4248,32;1452,75
20.06.2017;09:00;10:00;4564,31;3758,59;6285,10;2223,75
20.06.2017;10:00;11:00;5456,28;4842,07;7925,76;2819,75
20.06.2017;11:00;12:00;5992,93;5555,81;9095,70;3211,50
20.06.2017;12:00;13:00;6204,35;5819,43;9604,16;3343,50
20.06.2017;13:00;14:00;6091,34;5661,19;9523,44;3261,50
20.06.2017;14:00;15:00;5709,75;5181,15;9064,58;3029,00
20.06.2017;15:00;16:00;5132,11;4619,56;8196,52;2763,50
20.06.2017;16:00;17:00;4380,65;3937,52;6797,50;2306,25
20.06.2017;17:00;18:00;3132,56;3016,75;5219,89;1661,25
20.06.2017;18:00;19:00;1904,08;1883,58;3197,64;1045,25
20.06.2017;19:00;20:00;933,14;986,66;1458,22;531,00
20.06.2017;20:00;21:00;306,47;366,47;420,42;164,75
20.06.2017;21:00;22:00;23,02;46,87;27,61;11,50
20.06.2017;22:00;23:00;0,00;0,00;0,01;0,00
20.06.2017;23:00;00:00;0,00;0,00;0,00;0,00
21.06.2017;00:00;01:00;0,00;0,00;0,00;0,00
21.06.2017;01:00;02:00;0,00;0,00;0,00;0,00
21.06.2017;02:00;03:00;0,00;0,00;0,00;0,00
21.06.2017;03:00;04:00;0,00;0,00;0,00;0,00
21.06.2017;04:00;05:00;3,25;0,00;0,01;0,00
21.06.2017;05:00;06:00;139,77;52,31;103,03;19,25
21.06.2017;06:00;07:00;673,75;436,30;797,11;187,75
21.06.2017;07:00;08:00;1939,20;1163,42;2160,09;684,25
21.06.2017;08:00;09:00;3496,45;2342,51;4018,94;1393,50
21.06.2017;09:00;10:00;4817,24;3705,89;5896,07;2048,00
21.06.2017;10:00;11:00;5799,26;4762,13;7443,54;2609,75
21.06.2017;11:00;12:00;6499,01;5493,96;8610,04;3072,75
21.06.2017;12:00;13:00;6839,93;5709,34;9256,62;3273,25
21.06.2017;13:00;14:00;6777,00;5451,04;9283,85;3095,75
21.06.2017;14:00;15:00;6366,49;5173,64;8680,58;2974,75
21.06.2017;15:00;16:00;5551,62;4934,53;7836,18;2721,25
21.06.2017;16:00;17:00;4722,88;4244,22;6668,41;2299,00
21.06.2017;17:00;18:00;3571,15;3121,89;5029,33;1684,25
21.06.2017;18:00;19:00;2189,85;1914,87;3101,80;969,00
21.06.2017;19:00;20:00;972,38;957,33;1374,48;479,50
21.06.2017;20:00;21:00;350,01;361,03;404,90;203,50
21.06.2017;21:00;22:00;27,08;48,16;25,48;9,75
21.06.2017;22:00;23:00;0,00;0,00;0,01;0,00
21.06.2017;23:00;00:00;0,00;0,00;0,00;0,00
22.06.2017;00:00;01:00;0,00;0,00;0,00;0,00
22.06.2017;01:00;02:00;0,00;0,00;0,00;0,00
22.06.2017;02:00;03:00;0,00;0,00;0,00;0,00
22.06.2017;03:00;04:00;0,00;0,00;0,00;0,00
22.06.2017;04:00;05:00;3,00;0,00;0,01;0,00
22.06.2017;05:00;06:00;147,96;40,12;95,90;18,50
22.06.2017;06:00;07:00;664,32;405,59;755,31;183,75
22.06.2017;07:00;08:00;1759,70;1212,00;2070,77;704,50
22.06.2017;08:00;09:00;3182,02;2365,83;3954,40;1463,50
22.06.2017;09:00;10:00;4276,06;3505,86;5786,78;2213,75
22.06.2017;10:00;11:00;4849,01;4539,70;7079,93;2811,50
22.06.2017;11:00;12:00;5502,47;5246,45;7955,42;3213,50
22.06.2017;12:00;13:00;5510,99;5529,10;8902,05;3343,50
22.06.2017;13:00;14:00;4873,64;5468,65;9238,61;3226,50
22.06.2017;14:00;15:00;3862,35;4826,44;8786,23;3047,25
22.06.2017;15:00;16:00;3168,98;3966,31;7446,92;2495,00
22.06.2017;16:00;17:00;2415,62;3170,96;5595,43;1630,00
22.06.2017;17:00;18:00;1576,95;2387,79;3438,57;1031,25
22.06.2017;18:00;19:00;733,17;1490,21;1643,91;804,75
22.06.2017;19:00;20:00;305,91;723,46;778,11;431,50
22.06.2017;20:00;21:00;86,27;341,16;276,44;123,25
22.06.2017;21:00;22:00;4,34;41,18;23,23;10,50
22.06.2017;22:00;23:00;0,00;0,00;0,00;0,00
22.06.2017;23:00;00:00;0,00;0,00;0,00;0,00
23.06.2017;00:00;01:00;0,00;0,00;0,00;0,00
23.06.2017;01:00;02:00;0,00;0,00;0,00;0,00
23.06.2017;02:00;03:00;0,00;0,00;0,00;0,00
23.06.2017;03:00;04:00;0,00;0,00;0,00;0,00
23.06.2017;04:00;05:00;1,50;0,00;0,01;0,00
23.06.2017;05:00;06:00;103,19;22,57;41,59;17,25
23.06.2017;06:00;07:00;433,72;295,32;495,96;181,75
23.06.2017;07:00;08:00;834,39;930,74;1466,77;631,50
23.06.2017;08:00;09:00;972,25;1829,08;2774,06;1239,50
23.06.2017;09:00;10:00;1278,86;2745,19;4030,28;1819,50
23.06.2017;10:00;11:00;1932,14;3534,35;5011,02;2417,50
23.06.2017;11:00;12:00;2689,05;4215,29;6230,91;2854,50
23.06.2017;12:00;13:00;3424,87;4721,79;7259,16;3140,50
23.06.2017;13:00;14:00;3940,76;4910,08;7957,78;3277,00
23.06.2017;14:00;15:00;4101,45;4821,55;8090,23;3228,75
23.06.2017;15:00;16:00;3932,01;4558,78;7270,77;2978,75
23.06.2017;16:00;17:00;3329,19;3941,57;5932,58;2596,00
23.06.2017;17:00;18:00;2674,71;3120,65;4498,95;2006,00
23.06.2017;18:00;19:00;1841,39;2080,35;2744,33;1245,00
23.06.2017;19:00;20:00;879,45;1060,59;1285,89;567,50
23.06.2017;20:00;21:00;241,95;365,12;356,91;186,75
23.06.2017;21:00;22:00;15,00;35,14;14,83;12,00
23.06.2017;22:00;23:00;0,00;0,00;0,00;0,00
23.06.2017;23:00;00:00;0,00;0,00;0,00;0,00
24.06.2017;00:00;01:00;0,00;0,00;0,00;0,00
24.06.2017;01:00;02:00;0,00;0,00;0,00;0,00
24.06.2017;02:00;03:00;0,00;0,00;0,00;0,00
24.06.2017;03:00;04:00;0,00;0,00;0,00;0,00
24.06.2017;04:00;05:00;1,00;0,00;0,00;0,00
24.06.2017;05:00;06:00;96,85;22,22;55,60;18,75
24.06.2017;06:00;07:00;461,48;291,45;595,94;190,00
24.06.2017;07:00;08:00;1227,16;805,59;1694,48;628,50
24.06.2017;08:00;09:00;2233,45;1491,93;3124,63;1217,50
24.06.2017;09:00;10:00;3198,52;2314,84;4445,01;1801,25
24.06.2017;10:00;11:00;3916,67;3053,46;5735,28;2309,25
24.06.2017;11:00;12:00;4318,62;3507,86;6646,90;2606,50
24.06.2017;12:00;13:00;4732,19;3758,71;7286,08;2832,25
24.06.2017;13:00;14:00;4955,32;3852,76;7680,87;3077,25
24.06.2017;14:00;15:00;4830,60;3859,44;7674,62;3232,00
24.06.2017;15:00;16:00;4393,06;3544,12;7219,32;3047,00
24.06.2017;16:00;17:00;3674,48;3025,53;6083,29;2581,50
24.06.2017;17:00;18:00;2554,28;2257,05;4520,25;1942,25
24.06.2017;18:00;19:00;1592,01;1478,37;2761,81;1224,00
24.06.2017;19:00;20:00;822,97;729,41;1239,21;562,25
24.06.2017;20:00;21:00;225,84;234,53;376,42;172,50
24.06.2017;21:00;22:00;16,86;18,46;19,21;6,50
24.06.2017;22:00;23:00;0,00;0,00;0,00;0,00
24.06.2017;23:00;00:00;0,00;0,00;0,00;0,00
25.06.2017;00:00;01:00;0,00;0,00;0,00;0,00
25.06.2017;01:00;02:00;0,00;0,00;0,00;0,00
25.06.2017;02:00;03:00;0,00;0,00;0,00;0,00
25.06.2017;03:00;04:00;0,00;0,00;0,00;0,00
25.06.2017;04:00;05:00;1,25;0,00;0,00;0,00
25.06.2017;05:00;06:00;101,37;20,80;70,67;9,75
25.06.2017;06:00;07:00;487,54;178,06;635,30;113,75
25.06.2017;07:00;08:00;1316,81;549,07;1422,23;402,50
25.06.2017;08:00;09:00;2240,99;1034,06;2100,78;836,50
25.06.2017;09:00;10:00;3051,84;1585,38;2714,54;1350,75
25.06.2017;10:00;11:00;3616,39;2185,54;3531,46;1909,75
25.06.2017;11:00;12:00;3755,60;2732,65;4153,01;2429,00
25.06.2017;12:00;13:00;3717,70;2949,28;4602,85;2317,75
25.06.2017;13:00;14:00;3678,38;2853,51;4603,22;2141,25
25.06.2017;14:00;15:00;3247,83;2732,20;4869,37;1826,25
25.06.2017;15:00;16:00;2853,74;2471,25;4527,89;1834,00
25.06.2017;16:00;17:00;2565,00;2095,09;3973,45;1747,00
25.06.2017;17:00;18:00;1844,82;1718,72;3003,58;1204,25
25.06.2017;18:00;19:00;1102,54;1158,88;1952,42;683,25
25.06.2017;19:00;20:00;601,03;686,59;883,71;324,25
25.06.2017;20:00;21:00;185,75;231,37;276,11;86,50
25.06.2017;21:00;22:00;12,44;17,22;15,36;4,00
25.06.2017;22:00;23:00;0,00;0,00;0,00;0,00
25.06.2017;23:00;00:00;0,00;0,00;0,00;0,00
26.06.2017;00:00;01:00;0,00;0,00;0,00;0,00
26.06.2017;01:00;02:00;0,00;0,00;0,00;0,00
26.06.2017;02:00;03:00;0,00;0,00;0,00;0,00
26.06.2017;03:00;04:00;0,00;0,00;0,00;0,00
26.06.2017;04:00;05:00;1,25;0,00;0,00;0,00
26.06.2017;05:00;06:00;94,64;23,73;70,39;13,25
26.06.2017;06:00;07:00;401,36;293,98;648,02;181,75
26.06.2017;07:00;08:00;1054,49;943,77;1927,99;670,50
26.06.2017;08:00;09:00;1972,97;1885,80;3854,24;1451,75
26.06.2017;09:00;10:00;2664,81;3057,48;5613,13;2206,00
26.06.2017;10:00;11:00;3283,15;4221,43;6821,36;2794,00
26.06.2017;11:00;12:00;3796,18;4924,42;7526,87;3147,75
26.06.2017;12:00;13:00;4092,75;5394,91;8068,74;3380,25
26.06.2017;13:00;14:00;4170,06;5540,79;8282,39;3490,25
26.06.2017;14:00;15:00;3888,84;5487,45;8268,49;3399,50
26.06.2017;15:00;16:00;3599,94;5123,07;7814,61;3103,75
26.06.2017;16:00;17:00;2870,39;4492,66;6823,57;2627,00
26.06.2017;17:00;18:00;2330,55;3494,86;5266,17;1956,50
26.06.2017;18:00;19:00;1637,50;2227,81;3347,71;1171,50
26.06.2017;19:00;20:00;872,74;1069,89;1507,28;518,75
26.06.2017;20:00;21:00;278,20;352,15;414,42;128,00
26.06.2017;21:00;22:00;21,55;43,60;30,39;2,00
26.06.2017;22:00;23:00;0,00;0,00;0,05;0,00
26.06.2017;23:00;00:00;0,00;0,00;0,00;0,00
27.06.2017;00:00;01:00;0,00;0,00;0,00;0,00
27.06.2017;01:00;02:00;0,00;0,00;0,00;0,00
27.06.2017;02:00;03:00;0,00;0,00;0,00;0,00
27.06.2017;03:00;04:00;0,00;0,00;0,00;0,00
27.06.2017;04:00;05:00;2,50;0,04;0,04;0,00
27.06.2017;05:00;06:00;144,32;23,71;57,23;6,00
27.06.2017;06:00;07:00;671,99;242,73;433,03;63,50
27.06.2017;07:00;08:00;1645,15;696,95;1099,20;329,75
27.06.2017;08:00;09:00;2799,65;1350,49;1980,83;809,00
27.06.2017;09:00;10:00;3708,46;2141,39;3184,27;1381,50
27.06.2017;10:00;11:00;4144,24;2656,98;4446,52;1952,00
27.06.2017;11:00;12:00;4339,43;3086,43;5659,34;2403,75
27.06.2017;12:00;13:00;4444,00;3466,80;6579,83;2570,00
27.06.2017;13:00;14:00;4350,92;3558,25;7183,19;2614,50
27.06.2017;14:00;15:00;4263,96;3395,82;7145,81;2614,25
27.06.2017;15:00;16:00;3953,21;2966,27;6647,36;2353,50
27.06.2017;16:00;17:00;3602,28;2203,33;5520,47;1827,75
27.06.2017;17:00;18:00;2915,27;1613,32;3960,23;1285,75
27.06.2017;18:00;19:00;1864,67;997,07;2233,69;741,50
27.06.2017;19:00;20:00;900,06;485,93;996,59;336,00
27.06.2017;20:00;21:00;266,15;165,73;306,50;94,00
27.06.2017;21:00;22:00;17,68;12,22;16,26;3,50
27.06.2017;22:00;23:00;0,00;0,04;0,02;0,00
27.06.2017;23:00;00:00;0,00;0,00;0,00;0,00
28.06.2017;00:00;01:00;0,00;0,00;0,00;0,00
28.06.2017;01:00;02:00;0,00;0,00;0,00;0,00
28.06.2017;02:00;03:00;0,00;0,00;0,00;0,00
28.06.2017;03:00;04:00;0,00;0,00;0,00;0,00
28.06.2017;04:00;05:00;1,75;0,00;0,00;0,00
28.06.2017;05:00;06:00;142,00;12,05;77,53;4,75
28.06.2017;06:00;07:00;674,05;158,63;612,21;60,50
28.06.2017;07:00;08:00;1677,84;442,79;1337,98;259,50
28.06.2017;08:00;09:00;2939,48;880,64;2163,58;552,25
28.06.2017;09:00;10:00;4193,46;1366,58;2993,67;839,00
28.06.2017;10:00;11:00;4952,19;1965,99;3924,69;1383,00
28.06.2017;11:00;12:00;5182,33;2575,73;4708,56;1994,75
28.06.2017;12:00;13:00;4995,58;3195,17;5231,10;2459,75
28.06.2017;13:00;14:00;4529,25;3214,44;5732,86;2689,50
28.06.2017;14:00;15:00;4268,89;3116,78;6078,12;2730,25
28.06.2017;15:00;16:00;3628,00;2914,52;6086,74;2535,25
28.06.2017;16:00;17:00;2744,80;2561,12;5118,06;2115,50
28.06.2017;17:00;18:00;2101,08;2147,19;3399,01;1605,25
28.06.2017;18:00;19:00;1498,67;1440,99;2052,20;943,50
28.06.2017;19:00;20:00;824,84;803,86;965,80;431,75
28.06.2017;20:00;21:00;268,27;304,06;299,29;113,50
28.06.2017;21:00;22:00;17,92;33,87;17,08;1,50
28.06.2017;22:00;23:00;0,00;0,05;0,03;0,00
28.06.2017;23:00;00:00;0,00;0,00;0,00;0,00
29.06.2017;00:00;01:00;0,00;0,00;0,00;0,00
29.06.2017;01:00;02:00;0,00;0,00;0,00;0,00
29.06.2017;02:00;03:00;0,00;0,00;0,00;0,00
29.06.2017;03:00;04:00;0,00;0,00;0,00;0,00
29.06.2017;04:00;05:00;1,00;0,00;0,00;0,00
29.06.2017;05:00;06:00;109,50;20,66;20,82;2,75
29.06.2017;06:00;07:00;514,86;208,50;254,16;26,25
29.06.2017;07:00;08:00;1019,53;588,96;736,69;140,00
29.06.2017;08:00;09:00;1383,55;1045,30;1410,84;334,50
29.06.2017;09:00;10:00;1591,48;1605,88;2126,57;581,25
29.06.2017;10:00;11:00;1696,16;2287,11;2905,77;923,75
29.06.2017;11:00;12:00;1770,54;2863,77;3860,20;1889,75
29.06.2017;12:00;13:00;1648,68;3278,91;4766,66;2479,25
29.06.2017;13:00;14:00;1469,85;3591,10;5233,57;2493,75
29.06.2017;14:00;15:00;1371,96;3617,73;5319,08;2437,50
29.06.2017;15:00;16:00;1257,25;3134,31;5133,49;2328,75
29.06.2017;16:00;17:00;1120,39;2468,66;4460,00;1934,50
29.06.2017;17:00;18:00;769,73;1854,68;3412,55;1413,50
29.06.2017;18:00;19:00;473,06;1196,24;1909,11;852,50
29.06.2017;19:00;20:00;248,75;646,35;788,42;437,75
29.06.2017;20:00;21:00;77,53;233,65;228,96;110,25
29.06.2017;21:00;22:00;3,55;19,35;6,21;4,25
29.06.2017;22:00;23:00;0,00;0,04;0,02;0,00
29.06.2017;23:00;00:00;0,00;0,00;0,00;0,00
30.06.2017;00:00;01:00;0,00;0,00;0,00;0,00
30.06.2017;01:00;02:00;0,00;0,00;0,00;0,00
30.06.2017;02:00;03:00;0,00;0,00;0,00;0,00
30.06.2017;03:00;04:00;0,00;0,00;0,00;0,00
30.06.2017;04:00;05:00;0,50;0,00;0,00;0,00
30.06.2017;05:00;06:00;52,80;14,13;34,37;8,75
30.06.2017;06:00;07:00;243,67;258,60;404,11;165,75
30.06.2017;07:00;08:00;544,63;784,21;1181,11;626,00
30.06.2017;08:00;09:00;1004,63;1696,73;2530,07;1361,75
30.06.2017;09:00;10:00;1579,48;2649,66;4082,48;2089,25
30.06.2017;10:00;11:00;2141,82;3207,30;5301,00;2654,75
30.06.2017;11:00;12:00;2849,17;3726,15;6037,60;2958,25
30.06.2017;12:00;13:00;3163,33;3955,81;6558,44;3139,75
30.06.2017;13:00;14:00;3175,63;3894,96;6906,38;3218,50
30.06.2017;14:00;15:00;3350,86;3887,60;6808,22;3111,00
30.06.2017;15:00;16:00;3254,51;3561,67;6176,01;2884,75
30.06.2017;16:00;17:00;2911,25;2879,25;4998,67;2458,00
30.06.2017;17:00;18:00;2301,61;2244,31;3709,08;1813,75
30.06.2017;18:00;19:00;1418,07;1529,24;2303,40;1101,50
30.06.2017;19:00;20:00;680,89;780,88;1103,97;466,75
30.06.2017;20:00;21:00;208,06;243,90;309,29;123,00
30.06.2017;21:00;22:00;12,77;16,40;9,75;2,25
30.06.2017;22:00;23:00;0,00;0,04;0,02;0,00
30.06.2017;23:00;00:00;0,00;0,00;0,00;0,00
01.07.2017;00:00;01:00;0,00;0,00;0,00;0,00
01.07.2017;01:00;02:00;0,00;0,00;0,00;0,00
01.07.2017;02:00;03:00;0,00;0,00;0,00;0,00
01.07.2017;03:00;04:00;0,00;0,00;0,00;0,00
01.07.2017;04:00;05:00;0,57;0,00;0,00;0,00
01.07.2017;05:00;06:00;95,68;6,88;28,10;7,00
01.07.2017;06:00;07:00;469,77;142,83;393,28;99,75
01.07.2017;07:00;08:00;1089,47;479,04;1116,70;377,75
01.07.2017;08:00;09:00;1727,25;860,72;2068,50;869,50
01.07.2017;09:00;10:00;2229,84;1427,60;2892,73;1320,75
01.07.2017;10:00;11:00;2375,79;1984,95;3863,42;1662,75
01.07.2017;11:00;12:00;2479,09;2191,72;4648,10;1855,50
01.07.2017;12:00;13:00;2836,77;2275,56;5162,51;2004,50
01.07.2017;13:00;14:00;2957,17;2404,31;5314,43;1920,50
01.07.2017;14:00;15:00;2761,63;2353,00;5085,50;1765,50
01.07.2017;15:00;16:00;2441,77;1947,00;4871,59;1687,00
01.07.2017;16:00;17:00;1781,75;1722,12;4394,59;1434,25
01.07.2017;17:00;18:00;1198,62;1445,91;3391,45;1083,50
01.07.2017;18:00;19:00;683,72;1065,91;2224,42;609,75
01.07.2017;19:00;20:00;299,15;649,65;1062,08;240,00
01.07.2017;20:00;21:00;82,84;237,93;303,17;53,75
01.07.2017;21:00;22:00;6,08;30,23;22,74;0,00
01.07.2017;22:00;23:00;0,00;0,01;0,01;0,00
01.07.2017;23:00;00:00;0,00;0,00;0,00;0,00
02.07.2017;00:00;01:00;0,00;0,00;0,00;0,00
02.07.2017;01:00;02:00;0,00;0,00;0,00;0,00
02.07.2017;02:00;03:00;0,00;0,00;0,00;0,00
02.07.2017;03:00;04:00;0,00;0,00;0,00;0,00
02.07.2017;04:00;05:00;1,00;0,00;0,00;0,00
02.07.2017;05:00;06:00;109,77;14,54;33,26;3,00
02.07.2017;06:00;07:00;456,66;178,17;359,37;31,00
02.07.2017;07:00;08:00;1153,18;483,83;969,58;174,50
02.07.2017;08:00;09:00;2045,28;920,73;1712,86;408,00
02.07.2017;09:00;10:00;2914,61;1475,25;2466,20;652,00
02.07.2017;10:00;11:00;3788,46;1798,33;3335,44;891,50
02.07.2017;11:00;12:00;4096,76;1913,99;4338,08;1245,25
02.07.2017;12:00;13:00;3710,43;2058,46;5158,63;1563,00
02.07.2017;13:00;14:00;2944,27;2346,95;5325,05;1580,50
02.07.2017;14:00;15:00;2510,92;2524,26;4788,92;1421,25
02.07.2017;15:00;16:00;2145,11;2544,88;4075,27;1041,50
02.07.2017;16:00;17:00;1908,37;2450,16;3439,23;710,00
02.07.2017;17:00;18:00;1475,57;2072,25;2823,72;476,75
02.07.2017;18:00;19:00;945,38;1385,65;1982,29;333,75
02.07.2017;19:00;20:00;601,45;757,34;1025,02;182,00
02.07.2017;20:00;21:00;232,60;284,05;289,62;36,00
02.07.2017;21:00;22:00;18,13;35,01;19,49;1,00
02.07.2017;22:00;23:00;0,00;0,01;0,01;0,00
02.07.2017;23:00;00:00;0,00;0,00;0,00;0,00
03.07.2017;00:00;01:00;0,00;0,00;0,00;0,00
03.07.2017;01:00;02:00;0,00;0,00;0,00;0,00
03.07.2017;02:00;03:00;0,00;0,00;0,00;0,00
03.07.2017;03:00;04:00;0,00;0,00;0,00;0,00
03.07.2017;04:00;05:00;1,00;0,01;0,00;0,00
03.07.2017;05:00;06:00;121,80;22,10;41,39;4,25
03.07.2017;06:00;07:00;624,56;319,50;523,07;74,50
03.07.2017;07:00;08:00;1798,35;1047,07;1639,34;392,00
03.07.2017;08:00;09:00;3463,76;2072,23;3084,70;910,00
03.07.2017;09:00;10:00;4759,49;3283,50;4741,68;1436,75
03.07.2017;10:00;11:00;5434,05;4462,84;6440,41;2036,00
03.07.2017;11:00;12:00;5662,94;5255,35;7711,16;2546,00
03.07.2017;12:00;13:00;5789,90;5634,28;8522,48;2709,75
03.07.2017;13:00;14:00;5894,48;5634,64;8702,32;2896,50
03.07.2017;14:00;15:00;6037,22;5055,18;8279,10;2782,75
03.07.2017;15:00;16:00;5692,82;4199,74;7335,27;2600,25
03.07.2017;16:00;17:00;4751,00;3194,57;5975,44;2201,75
03.07.2017;17:00;18:00;3623,25;2501,30;4228,87;1708,25
03.07.2017;18:00;19:00;2200,38;1585,21;2559,03;1112,00
03.07.2017;19:00;20:00;951,80;826,34;1223,35;530,00
03.07.2017;20:00;21:00;256,62;279,56;365,20;134,00
03.07.2017;21:00;22:00;13,28;23,63;17,98;1,00
03.07.2017;22:00;23:00;0,00;0,01;0,00;0,00
03.07.2017;23:00;00:00;0,00;0,00;0,00;0,00
04.07.2017;00:00;01:00;0,00;0,00;0,00;0,00
04.07.2017;01:00;02:00;0,00;0,00;0,00;0,00
04.07.2017;02:00;03:00;0,00;0,00;0,00;0,00
