,,DE_BadenWue,DE_Bayern,DE_Berlin,DE_Brandenburg,DE_Bremen,DE_Hamburg,DE_Hessen,DE_MeckPom,DE_Niedersachsen,DE_NordRheinWest,DE_RheinlPfalz,DE_Saarland,DE_Sachsen,DE_SachsenAnhalt,DE_SchleswHolst,DE_Thueringen,Austria,Belgium,Czech_Republic,Denmark,France,Italy,Luxembourg,Netherlands,Norway,Poland,Sweden,Switzerland
EREV,t3585,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3586,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3587,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3588,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3589,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3590,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3591,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3592,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3593,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3594,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3595,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3596,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3597,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3598,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3599,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3600,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3601,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3602,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3603,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3604,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3605,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3606,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3607,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3608,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3609,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3610,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3611,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3612,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3613,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3614,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3615,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3616,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3617,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3618,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3619,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3620,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3621,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3622,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3623,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3624,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3625,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3626,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3627,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3628,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3629,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3630,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3631,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3632,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3633,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3634,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3635,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3636,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3637,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3638,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3639,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3640,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3641,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3642,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3643,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3644,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3645,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3646,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3647,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3648,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3649,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3650,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3651,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3652,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3653,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3654,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3655,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3656,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3657,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3658,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3659,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3660,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3661,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3662,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3663,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3664,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3665,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3666,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3667,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3668,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3669,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3670,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3671,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3672,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3673,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3674,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3675,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3676,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3677,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3678,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3679,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3680,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3681,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3682,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3683,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3684,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0.108700,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3685,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0.139600,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3686,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0.175000,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3687,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0.200700,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3688,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0.205300,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3689,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0.244900,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3690,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0.326100,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3691,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0.399700,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3692,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3693,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0.398500,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3694,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0.310000,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3695,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0.225800,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3696,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0.179100,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3697,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0.126800,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3698,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0.062900,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3699,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0.027100,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3700,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0.008500,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3701,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0.006000,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3702,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0.010100,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3703,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0.048400,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3704,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0.121600,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3705,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0.230800,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3706,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0.196900,0,0,0,0,0,0,0,0,0,0,0,0
EREV,t3707,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0.140900,0,0,0,0,0,0,0,0,0,0,0,0
