Timestamp;Wind_DE;Demand_TenneT;Wind_TenneT
2017-04-25T07:00:00Z;11440;20647;5646
2017-04-25T08:00:00Z;13410;21346;6660
2017-04-25T09:00:00Z;14394;21812;7086
2017-04-25T10:00:00Z;14744;21621;6750
2017-04-25T11:00:00Z;15263;21239;6834
2017-04-25T12:00:00Z;15425;21099;6797
2017-04-25T13:00:00Z;15512;20563;7262
2017-04-25T14:00:00Z;15250;20179;7309
2017-04-25T15:00:00Z;13896;19899;6774
2017-04-25T16:00:00Z;12149;19911;6152
2017-04-25T17:00:00Z;9268;19387;4629
2017-04-25T18:00:00Z;7471;18494;3543
2017-04-25T19:00:00Z;6840;17774;3005
2017-04-25T20:00:00Z;6167;16829;2882
2017-04-25T21:00:00Z;5521;15400;2563
2017-04-25T22:00:00Z;5196;14458;2502
2017-04-25T23:00:00Z;4721;13666;2219
2017-04-26T00:00:00Z;4377;13384;2079
2017-04-26T01:00:00Z;3829;13370;1610
2017-04-26T02:00:00Z;3726;13693;1424
2017-04-26T03:00:00Z;3397;14799;1274
2017-04-26T04:00:00Z;2828;17274;1026
2017-04-26T05:00:00Z;1985;19046;761
2017-04-26T06:00:00Z;942;19945;426
2017-04-26T07:00:00Z;630;20089;329
2017-04-26T08:00:00Z;896;20574;478
2017-04-26T09:00:00Z;1202;20902;636
2017-04-26T10:00:00Z;1400;20792;836
2017-04-26T11:00:00Z;1382;20495;764
2017-04-26T12:00:00Z;1670;20151;1064
2017-04-26T13:00:00Z;1795;19672;1153
2017-04-26T14:00:00Z;2173;19341;1486
2017-04-26T15:00:00Z;2560;19012;1897
2017-04-26T16:00:00Z;2813;19018;1998
2017-04-26T17:00:00Z;2700;18816;1830
2017-04-26T18:00:00Z;2441;18300;1584
2017-04-26T19:00:00Z;2396;17764;1679
2017-04-26T20:00:00Z;2252;16886;1686
2017-04-26T21:00:00Z;2214;15016;1556
2017-04-26T22:00:00Z;2285;13792;1470
2017-04-26T23:00:00Z;2331;13379;1392
2017-04-27T00:00:00Z;2624;12973;1551
2017-04-27T01:00:00Z;2763;13110;1743
2017-04-27T02:00:00Z;2718;13401;1696
2017-04-27T03:00:00Z;2662;14562;1692
2017-04-27T04:00:00Z;2488;17102;1553
2017-04-27T05:00:00Z;2520;19120;1746
2017-04-27T06:00:00Z;2153;20124;1684
2017-04-27T07:00:00Z;2513;20242;2254
2017-04-27T08:00:00Z;3730;20763;3298
2017-04-27T09:00:00Z;4430;21161;3789
2017-04-27T10:00:00Z;5771;21010;4850
2017-04-27T11:00:00Z;6749;20818;5502
2017-04-27T12:00:00Z;7814;20659;6366
2017-04-27T13:00:00Z;8055;20280;6585
2017-04-27T14:00:00Z;8532;19999;6964
2017-04-27T15:00:00Z;8261;20099;6727
2017-04-27T16:00:00Z;7359;19892;6227
2017-04-27T17:00:00Z;6448;19449;5519
2017-04-27T18:00:00Z;5992;18856;5120
2017-04-27T19:00:00Z;5424;18111;4466
2017-04-27T20:00:00Z;5078;16940;4064
2017-04-27T21:00:00Z;5267;15179;4058
2017-04-27T22:00:00Z;5216;14479;3838
2017-04-27T23:00:00Z;4825;13831;3404
2017-04-28T00:00:00Z;4738;13332;3170
2017-04-28T01:00:00Z;4810;13391;3171
2017-04-28T02:00:00Z;4604;13716;2959
2017-04-28T03:00:00Z;4306;14778;2687
2017-04-28T04:00:00Z;4107;17073;2518
2017-04-28T05:00:00Z;3210;19062;1990
2017-04-28T06:00:00Z;2395;20137;1614
2017-04-28T07:00:00Z;2053;20249;1432
2017-04-28T08:00:00Z;2408;20860;1711
2017-04-28T09:00:00Z;2636;21307;1821
2017-04-28T10:00:00Z;3036;21020;2071
2017-04-28T11:00:00Z;3336;20256;2355
2017-04-28T12:00:00Z;3595;19578;2511
2017-04-28T13:00:00Z;3944;19151;2710
2017-04-28T14:00:00Z;4129;18818;2788
2017-04-28T15:00:00Z;4794;18940;3248
2017-04-28T16:00:00Z;5000;18728;3295
2017-04-28T17:00:00Z;4768;18327;3090
2017-04-28T18:00:00Z;3928;17490;2448
2017-04-28T19:00:00Z;4188;16924;2582
2017-04-28T20:00:00Z;4414;16210;2468
2017-04-28T21:00:00Z;4474;14881;2453
2017-04-28T22:00:00Z;4628;13590;2448
2017-04-28T23:00:00Z;4966;12446;2532
2017-04-29T00:00:00Z;5292;11835;2770
2017-04-29T01:00:00Z;5718;11880;3201
2017-04-29T02:00:00Z;6346;12055;3675
2017-04-29T03:00:00Z;6419;12309;3893
2017-04-29T04:00:00Z;6304;12819;4052
2017-04-29T05:00:00Z;5447;14114;3646
2017-04-29T06:00:00Z;4247;15166;2937
2017-04-29T07:00:00Z;4756;16100;3110
2017-04-29T08:00:00Z;5155;16921;3042
2017-04-29T09:00:00Z;4971;17021;2689
2017-04-29T10:00:00Z;4816;16817;2440
2017-04-29T11:00:00Z;4441;16272;2175
2017-04-29T12:00:00Z;3818;15403;1825
2017-04-29T13:00:00Z;3415;15217;1485
2017-04-29T14:00:00Z;2806;14944;1050
2017-04-29T15:00:00Z;2220;15128;726
2017-04-29T16:00:00Z;1593;15182;520
2017-04-29T17:00:00Z;1193;14976;412
2017-04-29T18:00:00Z;1487;14297;636
2017-04-29T19:00:00Z;2994;13979;1304
2017-04-29T20:00:00Z;4412;13519;1993
2017-04-29T21:00:00Z;5795;12549;2736
2017-04-29T22:00:00Z;7285;11469;3648
2017-04-29T23:00:00Z;8210;10743;4196
2017-04-30T00:00:00Z;9075;10690;4721
2017-04-30T01:00:00Z;9968;10887;5415
2017-04-30T02:00:00Z;11053;11135;5942
2017-04-30T03:00:00Z;12070;11220;6412
2017-04-30T04:00:00Z;12720;10993;6643
2017-04-30T05:00:00Z;12268;12036;6347
2017-04-30T06:00:00Z;9778;13519;5643
2017-04-30T07:00:00Z;11138;14490;6739
2017-04-30T08:00:00Z;14851;16176;8671
2017-04-30T09:00:00Z;16462;17288;8983
2017-04-30T10:00:00Z;16527;17190;9070
2017-04-30T11:00:00Z;15428;16504;8494
2017-04-30T12:00:00Z;15456;15899;8446
2017-04-30T13:00:00Z;16558;15310;8817
2017-04-30T14:00:00Z;18518;15199;9938
2017-04-30T15:00:00Z;21952;15807;11528
2017-04-30T16:00:00Z;24157;15535;11858
2017-04-30T17:00:00Z;25870;15724;12821
2017-04-30T18:00:00Z;26165;15433;13190
2017-04-30T19:00:00Z;27403;15849;13504
2017-04-30T20:00:00Z;27472;16032;13316
2017-04-30T21:00:00Z;26762;14692;13003
2017-04-30T22:00:00Z;27360;14286;13588
2017-04-30T23:00:00Z;26476;13529;13358
2017-05-01T00:00:00Z;25572;13317;13007
2017-05-01T01:00:00Z;24278;13046;12325
2017-05-01T02:00:00Z;22768;12872;11553
2017-05-01T03:00:00Z;21870;12846;11208
2017-05-01T04:00:00Z;21073;12291;11078
2017-05-01T05:00:00Z;19966;13192;10575
2017-05-01T06:00:00Z;18252;14763;9838
2017-05-01T07:00:00Z;17685;15809;9415
2017-05-01T08:00:00Z;18063;16720;9037
2017-05-01T09:00:00Z;18425;17173;9034
2017-05-01T10:00:00Z;18483;16995;9326
2017-05-01T11:00:00Z;18684;16974;9543
2017-05-01T12:00:00Z;18207;16450;9318
2017-05-01T13:00:00Z;17488;15859;8878
2017-05-01T14:00:00Z;16942;15822;8724
2017-05-01T15:00:00Z;17022;15990;8972
2017-05-01T16:00:00Z;16698;16027;8866
2017-05-01T17:00:00Z;15992;15604;8697
2017-05-01T18:00:00Z;15986;15303;8965
2017-05-01T19:00:00Z;16080;15049;9162
2017-05-01T20:00:00Z;15852;14606;9077
2017-05-01T21:00:00Z;15444;13351;8893
2017-05-01T22:00:00Z;15016;12384;8297
2017-05-01T23:00:00Z;14867;11810;7978
2017-05-02T00:00:00Z;15098;11511;7985
2017-05-02T01:00:00Z;15590;11484;8185
2017-05-02T02:00:00Z;16079;12459;8369
2017-05-02T03:00:00Z;16568;13739;8445
2017-05-02T04:00:00Z;16929;16769;8532
2017-05-02T05:00:00Z;16986;19389;8798
2017-05-02T06:00:00Z;17596;20877;9000
2017-05-02T07:00:00Z;18116;21307;8922
2017-05-02T08:00:00Z;18696;22033;9113
2017-05-02T09:00:00Z;19577;22727;10009
2017-05-02T10:00:00Z;20424;23189;10824
2017-05-02T11:00:00Z;20452;23473;10845
2017-05-02T12:00:00Z;19884;22845;10653
2017-05-02T13:00:00Z;19167;22543;10486
2017-05-02T14:00:00Z;17542;21669;10053
2017-05-02T15:00:00Z;16592;21154;9777
2017-05-02T16:00:00Z;15987;20690;9453
2017-05-02T17:00:00Z;15306;19965;9249
2017-05-02T18:00:00Z;14936;19320;9249
2017-05-02T19:00:00Z;15312;18657;9703
2017-05-02T20:00:00Z;14582;17648;9213
2017-05-02T21:00:00Z;14580;16337;9604
2017-05-02T22:00:00Z;13982;15473;9360
2017-05-02T23:00:00Z;13359;15010;9129
2017-05-03T00:00:00Z;12688;14567;8806
2017-05-03T01:00:00Z;11924;14478;8530
2017-05-03T02:00:00Z;10938;14605;8107
2017-05-03T03:00:00Z;10514;15621;7995
2017-05-03T04:00:00Z;10479;18255;8079
2017-05-03T05:00:00Z;10294;19795;8012
2017-05-03T06:00:00Z;9721;20863;7864
2017-05-03T07:00:00Z;9102;20996;7231
2017-05-03T08:00:00Z;9032;21350;6837
2017-05-03T09:00:00Z;9600;21828;6937
2017-05-03T10:00:00Z;10519;21886;7316
2017-05-03T11:00:00Z;11300;22105;7712
2017-05-03T12:00:00Z;12662;21695;8322
2017-05-03T13:00:00Z;13984;21628;8623
2017-05-03T14:00:00Z;15088;21367;8988
2017-05-03T15:00:00Z;16172;21010;9478
2017-05-03T16:00:00Z;16399;20474;9669
2017-05-03T17:00:00Z;15829;19986;9810
2017-05-03T18:00:00Z;15713;19808;9830
2017-05-03T19:00:00Z;16387;19260;10112
2017-05-03T20:00:00Z;16167;17980;9867
2017-05-03T21:00:00Z;15928;15837;9782
2017-05-03T22:00:00Z;15951;14757;9950
2017-05-03T23:00:00Z;15811;14366;10136
2017-05-04T00:00:00Z;15566;13890;10122
2017-05-04T01:00:00Z;15401;13997;9953
2017-05-04T02:00:00Z;15154;14458;9834
2017-05-04T03:00:00Z;14877;15598;9840
2017-05-04T04:00:00Z;15108;18392;10218
2017-05-04T05:00:00Z;14848;20632;10091
2017-05-04T06:00:00Z;14511;21671;9809
2017-05-04T07:00:00Z;14112;22041;9680
2017-05-04T08:00:00Z;14036;22245;9574
2017-05-04T09:00:00Z;14787;23090;10014
2017-05-04T10:00:00Z;15428;23355;10112
2017-05-04T11:00:00Z;16068;23299;10254
2017-05-04T12:00:00Z;16483;22913;10390
2017-05-04T13:00:00Z;17169;22137;10669
2017-05-04T14:00:00Z;17648;21620;10740
2017-05-04T15:00:00Z;17302;21082;10359
2017-05-04T16:00:00Z;16964;20487;10225
2017-05-04T17:00:00Z;17049;20220;10444
2017-05-04T18:00:00Z;16308;19607;10024
2017-05-04T19:00:00Z;15251;18924;9370
2017-05-04T20:00:00Z;13938;17696;8534
2017-05-04T21:00:00Z;13643;15924;8626
2017-05-04T22:00:00Z;13209;14848;8710
2017-05-04T23:00:00Z;12555;14155;8560
2017-05-05T00:00:00Z;11878;14019;8417
2017-05-05T01:00:00Z;11430;14081;8300
2017-05-05T02:00:00Z;10711;14644;7819
2017-05-05T03:00:00Z;9964;15436;7367
2017-05-05T04:00:00Z;9868;18241;7582
2017-05-05T05:00:00Z;9098;20257;7195
2017-05-05T06:00:00Z;8471;21248;6916
2017-05-05T07:00:00Z;7938;21347;6611
2017-05-05T08:00:00Z;7236;21736;6095
2017-05-05T09:00:00Z;6240;21935;5228
2017-05-05T10:00:00Z;5542;21642;4656
2017-05-05T11:00:00Z;4706;21109;4011
2017-05-05T12:00:00Z;4003;20262;3444
2017-05-05T13:00:00Z;3810;20129;3317
2017-05-05T14:00:00Z;2974;19760;2498
2017-05-05T15:00:00Z;2659;19456;2222
2017-05-05T16:00:00Z;2668;18920;2164
2017-05-05T17:00:00Z;2994;18098;2382
2017-05-05T18:00:00Z;3326;17442;2530
2017-05-05T19:00:00Z;3997;16864;2742
2017-05-05T20:00:00Z;4225;16002;2502
2017-05-05T21:00:00Z;4364;14294;2266
2017-05-05T22:00:00Z;4678;12771;2357
2017-05-05T23:00:00Z;4648;11812;2168
2017-05-06T00:00:00Z;4606;11490;2022
2017-05-06T01:00:00Z;4601;11451;1919
2017-05-06T02:00:00Z;4468;11498;1865
2017-05-06T03:00:00Z;4438;11661;1919
2017-05-06T04:00:00Z;4410;12093;1928
2017-05-06T05:00:00Z;4147;13424;1948
2017-05-06T06:00:00Z;3410;15003;1749
2017-05-06T07:00:00Z;3188;16326;1625
2017-05-06T08:00:00Z;3413;16881;1547
2017-05-06T09:00:00Z;3769;17280;1668
2017-05-06T10:00:00Z;3991;16928;1778
2017-05-06T11:00:00Z;4003;16406;1983
2017-05-06T12:00:00Z;4178;15625;2201
2017-05-06T13:00:00Z;4342;15355;2372
2017-05-06T14:00:00Z;4484;14984;2321
2017-05-06T15:00:00Z;4527;14822;2093
2017-05-06T16:00:00Z;4376;14646;1718
2017-05-06T17:00:00Z;4450;14498;1586
2017-05-06T18:00:00Z;4608;14018;1658
2017-05-06T19:00:00Z;5425;13808;2207
2017-05-06T20:00:00Z;5776;13168;2505
2017-05-06T21:00:00Z;5396;12007;2528
2017-05-06T22:00:00Z;4835;10803;2351
2017-05-06T23:00:00Z;4033;9925;2074
2017-05-07T00:00:00Z;3207;9663;1672
2017-05-07T01:00:00Z;2458;9541;1222
2017-05-07T02:00:00Z;2055;9633;1059
2017-05-07T03:00:00Z;1783;9578;935
2017-05-07T04:00:00Z;1672;9633;883
2017-05-07T05:00:00Z;1332;10580;672
2017-05-07T06:00:00Z;1072;11997;552
2017-05-07T07:00:00Z;1096;13041;561
2017-05-07T08:00:00Z;1455;13904;770
2017-05-07T09:00:00Z;1916;14605;1044
2017-05-07T10:00:00Z;2352;14425;1337
2017-05-07T11:00:00Z;2682;13846;1552
2017-05-07T12:00:00Z;3301;13610;1838
2017-05-07T13:00:00Z;4235;13368;2330
2017-05-07T14:00:00Z;5378;13365;3018
2017-05-07T15:00:00Z;6292;13485;3646
2017-05-07T16:00:00Z;6753;13970;3966
2017-05-07T17:00:00Z;7043;13890;4077
2017-05-07T18:00:00Z;7404;13835;4220
2017-05-07T19:00:00Z;7855;13707;4454
2017-05-07T20:00:00Z;8130;13791;4562
2017-05-07T21:00:00Z;8084;12213;4491
2017-05-07T22:00:00Z;7739;11267;4236
2017-05-07T23:00:00Z;7083;10835;3900
2017-05-08T00:00:00Z;6774;10490;3596
2017-05-08T01:00:00Z;6840;10551;3413
2017-05-08T02:00:00Z;7071;11252;3322
2017-05-08T03:00:00Z;8232;12828;3883
2017-05-08T04:00:00Z;10000;15626;5028
2017-05-08T05:00:00Z;11544;18224;6522
2017-05-08T06:00:00Z;12614;19903;7684
2017-05-08T07:00:00Z;13272;20381;8222
2017-05-08T08:00:00Z;14015;21344;8780
2017-05-08T09:00:00Z;14436;22137;8934
2017-05-08T10:00:00Z;14676;22097;8791
2017-05-08T11:00:00Z;14300;21954;8362
2017-05-08T12:00:00Z;14398;21456;8194
2017-05-08T13:00:00Z;14756;21103;8313
2017-05-08T14:00:00Z;14732;20493;8537
2017-05-08T15:00:00Z;14828;20182;8879
2017-05-08T16:00:00Z;14285;19995;8708
2017-05-08T17:00:00Z;12873;19077;7853
2017-05-08T18:00:00Z;10926;18194;6764
2017-05-08T19:00:00Z;9496;17177;5957
2017-05-08T20:00:00Z;8696;16107;5370
2017-05-08T21:00:00Z;7869;14418;4820
2017-05-08T22:00:00Z;6426;12957;3834
2017-05-08T23:00:00Z;4880;12176;2666
2017-05-09T00:00:00Z;3910;11832;2080
2017-05-09T01:00:00Z;3006;12132;1548
2017-05-09T02:00:00Z;2390;12614;1200
2017-05-09T03:00:00Z;2063;13811;1037
2017-05-09T04:00:00Z;1764;16513;898
2017-05-09T05:00:00Z;1326;18484;672
2017-05-09T06:00:00Z;944;19491;460
2017-05-09T07:00:00Z;1314;19807;702
2017-05-09T08:00:00Z;1703;20430;902
2017-05-09T09:00:00Z;2043;20763;1115
2017-05-09T10:00:00Z;2424;20464;1541
2017-05-09T11:00:00Z;2932;20295;1965
2017-05-09T12:00:00Z;3370;20006;2430
2017-05-09T13:00:00Z;3960;19751;2984
2017-05-09T14:00:00Z;4424;19235;3474
2017-05-09T15:00:00Z;4528;19074;3748
2017-05-09T16:00:00Z;4090;18862;3580
2017-05-09T17:00:00Z;3614;18164;3238
2017-05-09T18:00:00Z;3278;17557;2820
2017-05-09T19:00:00Z;3282;16774;2485
2017-05-09T20:00:00Z;3976;16072;2402
2017-05-09T21:00:00Z;4849;14438;2512
2017-05-09T22:00:00Z;5625;13680;2661
2017-05-09T23:00:00Z;6237;13026;2939
2017-05-10T00:00:00Z;6604;12714;3224
2017-05-10T01:00:00Z;7014;12859;3642
2017-05-10T02:00:00Z;6834;13164;3440
2017-05-10T03:00:00Z;6707;14560;3653
2017-05-10T04:00:00Z;6160;16935;3543
2017-05-10T05:00:00Z;5038;18937;3068
2017-05-10T06:00:00Z;4500;19952;2920
2017-05-10T07:00:00Z;4232;20314;2612
2017-05-10T08:00:00Z;4512;20808;2665
2017-05-10T09:00:00Z;4898;21324;2673
2017-05-10T10:00:00Z;5246;21233;2792
2017-05-10T11:00:00Z;5273;20836;2959
2017-05-10T12:00:00Z;5104;20296;3064
2017-05-10T13:00:00Z;4879;19966;3182
2017-05-10T14:00:00Z;4273;19352;2826
2017-05-10T15:00:00Z;3321;19021;2152
2017-05-10T16:00:00Z;2458;18447;1666
2017-05-10T17:00:00Z;1989;18079;1341
2017-05-10T18:00:00Z;1926;17601;1116
2017-05-10T19:00:00Z;2422;17168;978
2017-05-10T20:00:00Z;3007;16214;916
2017-05-10T21:00:00Z;3475;14375;996
2017-05-10T22:00:00Z;3636;13104;1083
2017-05-10T23:00:00Z;3738;12426;1244
2017-05-11T00:00:00Z;4024;12137;1608
2017-05-11T01:00:00Z;4409;12362;1987
2017-05-11T02:00:00Z;4665;12746;2335
2017-05-11T03:00:00Z;5058;14054;2838
2017-05-11T04:00:00Z;5556;16479;3433
2017-05-11T05:00:00Z;5058;18585;3289
2017-05-11T06:00:00Z;3398;19507;2215
2017-05-11T07:00:00Z;3108;19758;2094
2017-05-11T08:00:00Z;3183;20087;2061
2017-05-11T09:00:00Z;3473;20544;2199
2017-05-11T10:00:00Z;4423;20535;2733
2017-05-11T11:00:00Z;5647;20390;3433
2017-05-11T12:00:00Z;6728;19839;4268
2017-05-11T13:00:00Z;7750;19610;5178
2017-05-11T14:00:00Z;8744;19179;5962
2017-05-11T15:00:00Z;10070;19067;6674
2017-05-11T16:00:00Z;11714;18929;7456
2017-05-11T17:00:00Z;12547;18662;8268
2017-05-11T18:00:00Z;13497;18026;8959
2017-05-11T19:00:00Z;15918;17372;9705
2017-05-11T20:00:00Z;16334;16590;9666
2017-05-11T21:00:00Z;15465;14801;9358
2017-05-11T22:00:00Z;14744;13670;8956
2017-05-11T23:00:00Z;13723;13053;8487
2017-05-12T00:00:00Z;12982;12848;8154
2017-05-12T01:00:00Z;12393;12801;7591
2017-05-12T02:00:00Z;11894;13004;7080
2017-05-12T03:00:00Z;11120;14071;6555
2017-05-12T04:00:00Z;10464;16951;6194
2017-05-12T05:00:00Z;9287;18998;5980
2017-05-12T06:00:00Z;7854;20110;5313
2017-05-12T07:00:00Z;6638;20524;4587
2017-05-12T08:00:00Z;6058;20792;4250
2017-05-12T09:00:00Z;6055;21394;4106
2017-05-12T10:00:00Z;6489;21400;4284
2017-05-12T11:00:00Z;7042;20716;4521
2017-05-12T12:00:00Z;7540;19680;4852
2017-05-12T13:00:00Z;8003;19653;5232
2017-05-12T14:00:00Z;8148;19571;5226
2017-05-12T15:00:00Z;8034;19057;4622
2017-05-12T16:00:00Z;7758;18572;4158
2017-05-12T17:00:00Z;6910;17988;3910
2017-05-12T18:00:00Z;6702;17205;3750
2017-05-12T19:00:00Z;6352;16636;3437
2017-05-12T20:00:00Z;6250;15889;3330
2017-05-12T21:00:00Z;6285;14637;3433
2017-05-12T22:00:00Z;6067;13417;3233
2017-05-12T23:00:00Z;5975;12501;3133
2017-05-13T00:00:00Z;5371;11929;2760
2017-05-13T01:00:00Z;4992;11827;2670
2017-05-13T02:00:00Z;4821;11857;2484
2017-05-13T03:00:00Z;4852;12080;2441
2017-05-13T04:00:00Z;4820;12806;2462
2017-05-13T05:00:00Z;4211;14102;2267
2017-05-13T06:00:00Z;2943;15641;1508
2017-05-13T07:00:00Z;2264;16609;1207
2017-05-13T08:00:00Z;1855;17199;887
2017-05-13T09:00:00Z;2133;17626;984
2017-05-13T10:00:00Z;2732;17336;1215
2017-05-13T11:00:00Z;3028;16294;1334
2017-05-13T12:00:00Z;3099;15635;1236
2017-05-13T13:00:00Z;3063;15861;1204
2017-05-13T14:00:00Z;2815;15523;1034
2017-05-13T15:00:00Z;2806;15494;883
2017-05-13T16:00:00Z;2665;15460;744
2017-05-13T17:00:00Z;2768;15065;820
2017-05-13T18:00:00Z;2786;14641;819
2017-05-13T19:00:00Z;2587;14396;880
2017-05-13T20:00:00Z;2724;13667;971
2017-05-13T21:00:00Z;2765;12347;1363
2017-05-13T22:00:00Z;2712;11127;1522
2017-05-13T23:00:00Z;2924;10322;1818
2017-05-14T00:00:00Z;3406;9929;2403
2017-05-14T01:00:00Z;3690;9720;2654
2017-05-14T02:00:00Z;4195;9998;3215
2017-05-14T03:00:00Z;4208;10087;3270
2017-05-14T04:00:00Z;4002;10329;3166
2017-05-14T05:00:00Z;3692;11330;2846
2017-05-14T06:00:00Z;2872;12577;2246
2017-05-14T07:00:00Z;2828;13443;2138
2017-05-14T08:00:00Z;3289;14186;2238
2017-05-14T09:00:00Z;3763;14964;2227
2017-05-14T10:00:00Z;4212;15198;2286
2017-05-14T11:00:00Z;4365;14731;2193
2017-05-14T12:00:00Z;4544;14425;2052
2017-05-14T13:00:00Z;4666;14259;2076
2017-05-14T14:00:00Z;4089;13983;1551
2017-05-14T15:00:00Z;3709;13912;1506
2017-05-14T16:00:00Z;3343;14408;1524
2017-05-14T17:00:00Z;3059;14651;1674
2017-05-14T18:00:00Z;2896;14448;1671
2017-05-14T19:00:00Z;2767;14222;1595
2017-05-14T20:00:00Z;2864;14200;1587
2017-05-14T21:00:00Z;3369;13147;1944
2017-05-14T22:00:00Z;3641;12166;2113
2017-05-14T23:00:00Z;4119;11489;2452
2017-05-15T00:00:00Z;4460;11451;2786
2017-05-15T01:00:00Z;4394;11659;2581
2017-05-15T02:00:00Z;3971;12105;2132
2017-05-15T03:00:00Z;3630;13498;1570
2017-05-15T04:00:00Z;3147;16352;1028
2017-05-15T05:00:00Z;2474;18546;740
2017-05-15T06:00:00Z;1742;19803;518
2017-05-15T07:00:00Z;1482;20140;418
2017-05-15T08:00:00Z;1430;20580;502
2017-05-15T09:00:00Z;1827;21088;637
2017-05-15T10:00:00Z;2468;21113;912
2017-05-15T11:00:00Z;3023;20860;1182
2017-05-15T12:00:00Z;3252;20472;1275
2017-05-15T13:00:00Z;3221;19753;1349
2017-05-15T14:00:00Z;3086;19330;1332
2017-05-15T15:00:00Z;2668;19325;1055
2017-05-15T16:00:00Z;2110;18918;818
2017-05-15T17:00:00Z;1632;18512;762
2017-05-15T18:00:00Z;1864;17851;1190
2017-05-15T19:00:00Z;2320;17381;1640
2017-05-15T20:00:00Z;2907;16250;2244
2017-05-15T21:00:00Z;3793;14699;3138
2017-05-15T22:00:00Z;4710;13656;3988
2017-05-15T23:00:00Z;5668;13230;4857
2017-05-16T00:00:00Z;5886;12976;4927
2017-05-16T01:00:00Z;5640;13189;4578
2017-05-16T02:00:00Z;5698;13481;4577
2017-05-16T03:00:00Z;6226;14562;5001
2017-05-16T04:00:00Z;6644;17300;5483
2017-05-16T05:00:00Z;7020;19341;5916
2017-05-16T06:00:00Z;6594;20527;5728
2017-05-16T07:00:00Z;6031;20817;5409
2017-05-16T08:00:00Z;5836;21691;5306
2017-05-16T09:00:00Z;5587;22071;5062
2017-05-16T10:00:00Z;5332;21784;4837
2017-05-16T11:00:00Z;5008;21353;4452
2017-05-16T12:00:00Z;4676;20936;4080
2017-05-16T13:00:00Z;4544;20495;3909
2017-05-16T14:00:00Z;4254;19890;3642
2017-05-16T15:00:00Z;4103;19611;3484
2017-05-16T16:00:00Z;3970;19316;3384
2017-05-16T17:00:00Z;4082;18964;3427
2017-05-16T18:00:00Z;4385;18174;3450
2017-05-16T19:00:00Z;4570;17762;3238
2017-05-16T20:00:00Z;4756;16698;3069
2017-05-16T21:00:00Z;4952;15050;3054
2017-05-16T22:00:00Z;4636;13936;2638
2017-05-16T23:00:00Z;4471;13251;2354
2017-05-17T00:00:00Z;4230;13017;1949
2017-05-17T01:00:00Z;4078;13016;1583
2017-05-17T02:00:00Z;3931;13391;1298
2017-05-17T03:00:00Z;3842;14316;1098
2017-05-17T04:00:00Z;3956;16845;1094
2017-05-17T05:00:00Z;3286;19077;895
2017-05-17T06:00:00Z;2232;20167;616
2017-05-17T07:00:00Z;1742;20539;445
2017-05-17T08:00:00Z;1888;21174;419
2017-05-17T09:00:00Z;2252;21450;546
2017-05-17T10:00:00Z;2776;21347;928
2017-05-17T11:00:00Z;3527;21059;1527
2017-05-17T12:00:00Z;4453;20831;2264
2017-05-17T13:00:00Z;5465;20392;3002
2017-05-17T14:00:00Z;6540;19944;3847
2017-05-17T15:00:00Z;8100;19642;5050
2017-05-17T16:00:00Z;9527;19217;6108
2017-05-17T17:00:00Z;10408;18605;6638
2017-05-17T18:00:00Z;11710;17700;7426
2017-05-17T19:00:00Z;15544;17626;9326
2017-05-17T20:00:00Z;18677;17554;10536
2017-05-17T21:00:00Z;20028;15853;10843
2017-05-17T22:00:00Z;19970;14687;10622
2017-05-17T23:00:00Z;19394;14145;10434
2017-05-18T00:00:00Z;18920;13831;10340
2017-05-18T01:00:00Z;18018;13765;10009
2017-05-18T02:00:00Z;17497;14325;9775
2017-05-18T03:00:00Z;15939;15249;8899
2017-05-18T04:00:00Z;14342;17624;8073
2017-05-18T05:00:00Z;11390;19306;6608
2017-05-18T06:00:00Z;8317;20327;5050
2017-05-18T07:00:00Z;7529;20591;4542
2017-05-18T08:00:00Z;7617;21005;4324
2017-05-18T09:00:00Z;7747;21812;4386
2017-05-18T10:00:00Z;7256;21642;3846
2017-05-18T11:00:00Z;5895;21409;3023
2017-05-18T12:00:00Z;4784;20926;2478
2017-05-18T13:00:00Z;4369;20675;2354
2017-05-18T14:00:00Z;4005;20346;2044
2017-05-18T15:00:00Z;3622;20065;1656
2017-05-18T16:00:00Z;3342;19398;1139
2017-05-18T17:00:00Z;3583;18791;800
2017-05-18T18:00:00Z;3773;17973;728
2017-05-18T19:00:00Z;3736;17519;618
2017-05-18T20:00:00Z;4343;16400;710
2017-05-18T21:00:00Z;4395;14923;878
2017-05-18T22:00:00Z;4550;13833;1023
2017-05-18T23:00:00Z;4910;13453;1322
2017-05-19T00:00:00Z;5082;13057;1804
2017-05-19T01:00:00Z;5065;13104;1919
2017-05-19T02:00:00Z;5183;13493;2338
2017-05-19T03:00:00Z;5589;14444;2821
2017-05-19T04:00:00Z;5926;16909;3290
2017-05-19T05:00:00Z;5552;18925;3455
2017-05-19T06:00:00Z;5052;20046;3227
2017-05-19T07:00:00Z;4944;20055;2910
2017-05-19T08:00:00Z;4847;20585;2635
2017-05-19T09:00:00Z;5352;21360;2930
2017-05-19T10:00:00Z;6355;21120;3386
2017-05-19T11:00:00Z;6864;20601;3445
2017-05-19T12:00:00Z;7258;19924;3554
2017-05-19T13:00:00Z;8036;19427;4309
2017-05-19T14:00:00Z;9364;18943;5260
