,biomass,hardcoal,lignite,natgas,uranium,oil,otherfossil,waste,mixedfuels
2017-04-26 16:00:00,0.0,17.395271241068553,6.568453357087027,17.324693562606598,15.95430054263126,13.33005171141768,0.0,0.0,0.0
2017-04-26 17:00:00,0.0,17.876748282634612,6.750259058545042,17.804217111677165,16.395893508849934,13.699009100640987,0.0,0.0,0.0
2017-04-26 18:00:00,0.0,18.051759025670012,6.816343104415118,17.978517785189755,16.556406900902367,13.833120389990004,0.0,0.0,0.0
2017-04-26 19:00:00,0.0,18.034398881319763,6.809787914969857,17.961228075997948,16.540484817447098,13.81981725612681,0.0,0.0,0.0
2017-04-26 20:00:00,0.0,17.43018306809625,6.581636060838191,17.359463742190673,15.986320381423845,13.35680475557376,0.0,0.0,0.0
2017-04-26 21:00:00,0.0,16.44058772675233,6.207964920450219,16.373883477176456,15.078700070559472,12.598474696175261,0.0,0.0,0.0
2017-04-26 22:00:00,0.0,15.635081482843068,5.903805811998437,15.57164540654796,14.339919483226419,11.981212697993238,0.0,0.0,0.0
2017-04-26 23:00:00,0.0,15.284718292486684,5.771508692740942,15.222703741630943,14.018579300566667,11.712728270213715,0.0,0.0,0.0
2017-04-27 00:00:00,0.0,15.102297169354785,5.702626487799496,15.04102275409076,13.85126938148363,11.572938383013671,0.0,0.0,0.0
2017-04-27 01:00:00,0.0,15.207504372123859,5.74235272113277,15.145803100616778,13.947761543575623,11.653558997311103,0.0,0.0,0.0
2017-04-27 02:00:00,0.0,15.466931514925346,5.840312394393331,15.404177671991512,14.185698540809636,11.852358842450897,0.0,0.0,0.0
2017-04-27 03:00:00,0.0,16.175258831496937,6.107776745823893,16.109631098475273,14.835350203869561,12.395152319348071,0.0,0.0,0.0
2017-04-27 04:00:00,0.0,17.615582684907704,6.6516429448109315,17.544111138794637,16.15636206494271,13.498877071959319,0.0,0.0,0.0
2017-04-27 05:00:00,0.0,18.674816532308178,7.051609580828183,18.599047366177473,17.127852242483435,14.310571340169238,0.0,0.0,0.0
2017-04-27 06:00:00,0.0,18.785763985373325,7.093503332322297,18.709544673133365,17.229609150214877,14.395590726536545,0.0,0.0,0.0
2017-04-27 07:00:00,0.0,18.205854460372223,6.874529531137334,18.131988009862635,16.697737544352307,13.951204212001603,0.0,0.0,0.0
2017-04-27 08:00:00,0.0,17.581066471808754,6.638609624855075,17.509734968018456,16.124705068639365,13.472427188015853,0.0,0.0,0.0
2017-04-27 09:00:00,0.0,17.109177886336663,6.460424523831908,17.039760971884686,15.691906280340827,13.11081746321203,0.0,0.0,0.0
2017-04-27 10:00:00,0.0,16.659363247495584,6.290574543707017,16.591771361955637,15.279352900914196,12.76612307396053,0.0,0.0,0.0
2017-04-27 11:00:00,0.0,16.17654330864865,6.108261764317848,16.110910364129328,14.836528278889755,12.3961366182772,0.0,0.0,0.0
2017-04-27 12:00:00,0.0,15.803084511422101,5.967243745318236,15.738966797941384,14.49400565830681,12.109953953452713,0.0,0.0,0.0
2017-04-27 13:00:00,0.0,15.626598197415676,5.900602523939718,15.563196540278676,14.332138927038368,11.97471192937269,0.0,0.0,0.0
2017-04-27 14:00:00,0.0,15.530544771408795,5.864332756152191,15.467532830978246,14.244042271031926,11.901105883339463,0.0,0.0,0.0
2017-04-27 15:00:00,0.0,15.818026648005533,5.9728858951785835,15.753848309927664,14.50771003431207,12.121404160269034,0.0,0.0,0.0
2017-04-27 16:00:00,0.0,16.35708730768714,6.176435167316389,16.2907218436149,15.002116569058416,12.53448805931063,0.0,0.0,0.0
2017-04-27 17:00:00,0.0,16.943533083729488,6.397877056494901,16.87478823845397,15.539982983055273,12.983883323819697,0.0,0.0,0.0
2017-04-27 18:00:00,0.0,17.308057029027474,6.5355212759525605,17.237833204008187,15.874310887327292,13.263219183176705,0.0,0.0,0.0
2017-04-27 19:00:00,0.0,17.352305820678406,6.552229616974598,17.281902465432417,15.914894245348208,13.297127173037888,0.0,0.0,0.0
2017-04-27 20:00:00,0.0,16.68763920233262,6.3012515425247,16.61993259301395,15.305286562732293,12.787791028138649,0.0,0.0,0.0
2017-04-27 21:00:00,0.0,15.807933574144947,5.969074751105913,15.743796186605403,14.498453039607062,12.113669805649076,0.0,0.0,0.0
2017-04-27 22:00:00,0.0,15.20821424092076,5.742620767547078,15.146510089269357,13.94841260902753,11.654102972029282,0.0,0.0,0.0
2017-04-27 23:00:00,0.0,14.837273786146834,5.602553674503606,14.777074647885723,13.60819971916402,11.369850121040711,0.0,0.0,0.0
2017-04-28 00:00:00,0.0,14.698173213980802,5.55002930695827,14.638538447227333,13.480621810016537,11.263256909910817,0.0,0.0,0.0
2017-04-28 01:00:00,0.0,14.81293953695725,5.593365063497406,14.752839129827784,13.585881244236575,11.351202708444474,0.0,0.0,0.0
2017-04-28 02:00:00,0.0,15.105611649132245,5.70387803516082,15.044323786059056,13.854309299963731,11.57547827941527,0.0,0.0,0.0
2017-04-28 03:00:00,0.0,15.81988724914198,5.973588458053949,15.755701362063757,14.509416508980356,12.122829944841142,0.0,0.0,0.0
2017-04-28 04:00:00,0.0,17.297538007898176,6.5315492942172675,17.22735686160926,15.864663229513546,13.255158423809183,0.0,0.0,0.0
2017-04-28 05:00:00,0.0,18.347350550012372,6.927958445934436,18.27291000868351,16.82751253368368,14.059633115795501,0.0,0.0,0.0
2017-04-28 06:00:00,0.0,18.623104053520436,7.032082951999613,18.547544699967514,17.08042346618265,14.27094390310239,0.0,0.0,0.0
2017-04-28 07:00:00,0.0,18.125990258918307,6.844372813551204,18.05244784071915,16.624489047393848,13.89000402026453,0.0,0.0,0.0
2017-04-28 08:00:00,0.0,17.70557428750646,6.685623768450169,17.633737619268853,16.238899040323922,13.567837923423518,0.0,0.0,0.0
2017-04-28 09:00:00,0.0,17.428236695093137,6.580901110511214,17.357525266189338,15.98453523996618,13.35531324374726,0.0,0.0,0.0
2017-04-28 10:00:00,0.0,17.030895152267163,6.4308649682334424,16.961795853652138,15.620108246879008,13.050829154964557,0.0,0.0,0.0
2017-04-28 11:00:00,0.0,16.7088639148468,6.309265992672383,16.641071190691832,15.32475308542627,12.804055592884614,0.0,0.0,0.0
2017-04-28 12:00:00,0.0,16.365221503543207,6.179506639174318,16.298823036670854,15.00957695318016,12.540721319481715,0.0,0.0,0.0
2017-04-28 13:00:00,0.0,16.132195015043514,6.091515851363987,16.066742004459282,14.79585366135009,12.362152379751851,0.0,0.0,0.0
2017-04-28 14:00:00,0.0,16.121744815700477,6.087569856730978,16.056334204616597,14.786269124337778,12.354144358738163,0.0,0.0,0.0
2017-04-28 15:00:00,0.0,16.377499401315237,6.18414277262237,16.311051119438037,15.02083778771226,12.55012991161808,0.0,0.0,0.0
