,chp,chp_natgas,chp_lignite,chp_hardcoal,ipp,FR_natgas,AT_natgas
2017-06-16 12:00:00,0.0,0.0,0.1483,0.1797,0.9,,
2017-06-16 13:00:00,0.0,0.0,0.1516,0.1788,0.9,,
2017-06-16 14:00:00,0.0,0.0,0.2471,0.1766,0.9,,
2017-06-16 15:00:00,0.0,0.0,0.3943,0.1757,0.9,,
2017-06-16 16:00:00,0.0,0.0,0.479,0.1753,0.9,,
2017-06-16 17:00:00,0.0,0.0,0.6609,0.1766,0.9,,
2017-06-16 18:00:00,0.0,0.0,0.7873,0.1766,0.9,,
2017-06-16 19:00:00,0.0,0.0,0.7976,0.1766,0.9,,
2017-06-16 20:00:00,0.0,0.0,0.8016,0.177,0.9,,
2017-06-16 21:00:00,0.0,0.0,0.881,0.177,0.9,,
2017-06-16 22:00:00,0.0,0.0,0.8799,0.1775,0.7,,
2017-06-16 23:00:00,0.0,0.0,0.7814,0.1797,0.7,,
2017-06-17 00:00:00,0.0,0.0,0.6511,0.1815,0.7,,
2017-06-17 01:00:00,0.0,0.0,0.6463,0.1819,0.7,,
2017-06-17 02:00:00,0.0,0.0,0.6449,0.1779,0.7,,
2017-06-17 03:00:00,0.0,0.0,0.6471,0.1788,0.7,,
2017-06-17 04:00:00,0.0,0.0,0.6801,0.1806,0.7,,
2017-06-17 05:00:00,0.0,0.0,0.88,0.1797,0.7,,
2017-06-17 06:00:00,0.0,0.0,0.8724,0.1806,0.7,,
2017-06-17 07:00:00,0.0,0.0,0.6603,0.1872,0.9,,
2017-06-17 08:00:00,0.0,0.0,0.4657,0.1872,0.9,,
2017-06-17 09:00:00,0.0,0.0,0.4391,0.1872,0.9,,
2017-06-17 10:00:00,0.0,0.0,0.4391,0.1872,0.9,,
2017-06-17 11:00:00,0.0,0.0,0.4401,0.1877,0.9,,
2017-06-17 12:00:00,0.0,0.0,0.53,0.1872,0.9,,
2017-06-17 13:00:00,0.0,0.0,0.8776,0.1872,0.9,,
2017-06-17 14:00:00,0.0,0.0,0.7987,0.1899,0.9,,
2017-06-17 15:00:00,0.0,0.0,0.7234,0.1895,0.9,,
2017-06-17 16:00:00,0.0,0.0,0.8077,0.1908,0.9,,
2017-06-17 17:00:00,0.0,0.0,0.8923,0.2387,0.9,,
2017-06-17 18:00:00,0.0,0.0,0.8921,0.2387,0.9,,
2017-06-17 19:00:00,0.0,0.0,0.8929,0.2387,0.9,,
2017-06-17 20:00:00,0.0,0.0,0.889,0.1988,0.9,,
2017-06-17 21:00:00,0.0,0.0,0.892,0.1824,0.9,,
2017-06-17 22:00:00,0.0,0.0,0.8931,0.1793,0.7,,
2017-06-17 23:00:00,0.0,0.0,0.8947,0.1819,0.7,,
2017-06-18 00:00:00,0.0,0.0,0.894,0.181,0.7,,
2017-06-18 01:00:00,0.0,0.0,0.8957,0.181,0.7,,
2017-06-18 02:00:00,0.0,0.0,0.8916,0.1806,0.7,,
2017-06-18 03:00:00,0.0,0.0,0.8944,0.1793,0.7,,
2017-06-18 04:00:00,0.0,0.0,0.894,0.181,0.7,,
2017-06-18 05:00:00,0.0,0.0,0.8957,0.1806,0.7,,
2017-06-18 06:00:00,0.0,0.0,0.8969,0.1806,0.7,,
2017-06-18 07:00:00,0.0,0.0,0.8951,0.1815,0.9,,
2017-06-18 08:00:00,0.0,0.0,0.804,0.1819,0.9,,
2017-06-18 09:00:00,0.0,0.0,0.86,0.181,0.9,,
2017-06-18 10:00:00,0.0,0.0,0.8891,0.1815,0.9,,
2017-06-18 11:00:00,0.0,0.0,0.6447,0.1806,0.9,,
2017-06-18 12:00:00,0.0,0.0,0.5886,0.1801,0.9,,
2017-06-18 13:00:00,0.0,0.0,0.595,0.1815,0.9,,
2017-06-18 14:00:00,0.0,0.0,0.5559,0.1815,0.9,,
2017-06-18 15:00:00,0.0,0.0,0.7503,0.1855,0.9,,
2017-06-18 16:00:00,0.0,0.0,0.8927,0.2262,0.9,,
2017-06-18 17:00:00,0.0,0.0,0.8943,0.2298,0.9,,
2017-06-18 18:00:00,0.0,0.0,0.895,0.2307,0.9,,
2017-06-18 19:00:00,0.0,0.0,0.895,0.2302,0.9,,
2017-06-18 20:00:00,0.0,0.0,0.8956,0.2302,0.9,,
2017-06-18 21:00:00,0.0,0.0,0.8911,0.1965,0.9,,
2017-06-18 22:00:00,0.0,0.0,0.8914,0.1784,0.7,,
2017-06-18 23:00:00,0.0,0.0,0.7944,0.1797,0.7,,
2017-06-19 00:00:00,0.0,0.0,0.6521,0.1832,0.7,,
2017-06-19 01:00:00,0.0,0.0,0.6529,0.1819,0.7,,
2017-06-19 02:00:00,0.0,0.0,0.6513,0.1784,0.7,,
2017-06-19 03:00:00,0.0,0.0,0.652,0.1779,0.7,,
2017-06-19 04:00:00,0.0,0.0,0.6524,0.2262,0.7,,
2017-06-19 05:00:00,0.0,0.0,0.652,0.2378,0.7,,
2017-06-19 06:00:00,0.0,0.0,0.6523,0.2382,0.7,,
2017-06-19 07:00:00,0.0,0.0,0.6533,0.2387,0.9,,
2017-06-19 08:00:00,0.0,0.0,0.6527,0.2382,0.9,,
2017-06-19 09:00:00,0.0,0.0,0.6533,0.2382,0.9,,
2017-06-19 10:00:00,0.0,0.0,0.637,0.2387,0.9,,
2017-06-19 11:00:00,0.0,0.0,0.3909,0.2387,0.9,,
2017-06-19 12:00:00,0.0,0.0,0.3814,0.2382,0.9,,
2017-06-19 13:00:00,0.0,0.0,0.3841,0.2387,0.9,,
2017-06-19 14:00:00,0.0,0.0,0.3903,0.2395,0.9,,
2017-06-19 15:00:00,0.0,0.0,0.3916,0.2387,0.9,,
2017-06-19 16:00:00,0.0,0.0,0.3884,0.2387,0.9,,
2017-06-19 17:00:00,0.0,0.0,0.3803,0.2382,0.9,,
2017-06-19 18:00:00,0.0,0.0,0.3797,0.2387,0.9,,
2017-06-19 19:00:00,0.0,0.0,0.3803,0.2409,0.9,,
2017-06-19 20:00:00,0.0,0.0,0.3814,0.2378,0.9,,
2017-06-19 21:00:00,0.0,0.0,0.3827,0.2387,0.9,,
2017-06-19 22:00:00,0.0,0.0,0.3861,0.2395,0.7,,
2017-06-19 23:00:00,0.0,0.0,0.3831,0.2391,0.7,,
2017-06-20 00:00:00,0.0,0.0,0.3921,0.2404,0.7,,
2017-06-20 01:00:00,0.0,0.0,0.3911,0.2378,0.7,,
2017-06-20 02:00:00,0.0,0.0,0.3903,0.2373,0.7,,
2017-06-20 03:00:00,0.0,0.0,0.3923,0.2369,0.7,,
2017-06-20 04:00:00,0.0,0.0,0.3913,0.2391,0.7,,
2017-06-20 05:00:00,0.0,0.0,0.3929,0.2395,0.7,,
2017-06-20 06:00:00,0.0,0.0,0.3917,0.2387,0.7,,
2017-06-20 07:00:00,0.0,0.0,0.3916,0.2395,0.9,,
2017-06-20 08:00:00,0.0,0.0,0.371,0.2404,0.9,,
2017-06-20 09:00:00,0.0,0.0,0.2349,0.2422,0.9,,
2017-06-20 10:00:00,0.0,0.0,0.2736,0.2404,0.9,,
2017-06-20 11:00:00,0.0,0.0,0.2351,0.2418,0.9,,
2017-06-20 12:00:00,0.0,0.0,0.1594,0.2418,0.9,,
2017-06-20 13:00:00,0.0,0.0,0.1576,0.2409,0.9,,
2017-06-20 14:00:00,0.0,0.0,0.1597,0.2382,0.9,,
2017-06-20 15:00:00,0.0,0.0,0.2109,0.2351,0.9,,
2017-06-20 16:00:00,0.0,0.0,0.318,0.2369,0.9,,
2017-06-20 17:00:00,0.0,0.0,0.2874,0.2369,0.9,,
2017-06-20 18:00:00,0.0,0.0,0.311,0.2369,0.9,,
2017-06-20 19:00:00,0.0,0.0,0.3891,0.2369,0.9,,
2017-06-20 20:00:00,0.0,0.0,0.3909,0.2369,0.9,,
2017-06-20 21:00:00,0.0,0.0,0.3913,0.2378,0.9,,
2017-06-20 22:00:00,0.0,0.0,0.3909,0.2373,0.7,,
2017-06-20 23:00:00,0.0,0.0,0.3903,0.2382,0.7,,
2017-06-21 00:00:00,0.0,0.0,0.3907,0.2387,0.7,,
2017-06-21 01:00:00,0.0,0.0,0.3899,0.2382,0.7,,
2017-06-21 02:00:00,0.0,0.0,0.3907,0.2378,0.7,,
2017-06-21 03:00:00,0.0,0.0,0.3899,0.2387,0.7,,
2017-06-21 04:00:00,0.0,0.0,0.3893,0.2378,0.7,,
2017-06-21 05:00:00,0.0,0.0,0.3876,0.2373,0.7,,
2017-06-21 06:00:00,0.0,0.0,0.3871,0.2382,0.7,,
2017-06-21 07:00:00,0.0,0.0,0.3833,0.2387,0.9,,
2017-06-21 08:00:00,0.0,0.0,0.3323,0.2387,0.9,,
2017-06-21 09:00:00,0.0,0.0,0.403,0.2387,0.9,,
2017-06-21 10:00:00,0.0,0.0,0.5087,0.2387,0.9,,
2017-06-21 11:00:00,0.0,0.0,0.5437,0.2387,0.9,,
2017-06-21 12:00:00,0.0,0.0,0.5673,0.2387,0.9,,
2017-06-21 13:00:00,0.0,0.0,0.7503,0.2395,0.9,,
2017-06-21 14:00:00,0.0,0.0,0.8931,0.2387,0.9,,
2017-06-21 15:00:00,0.0,0.0,0.8936,0.2382,0.9,,
2017-06-21 16:00:00,0.0,0.0,0.8963,0.2387,0.9,,
2017-06-21 17:00:00,0.0,0.0,0.896,0.2387,0.9,,
2017-06-21 18:00:00,0.0,0.0,0.8987,0.2391,0.9,,
2017-06-21 19:00:00,0.0,0.0,0.8997,0.2391,0.9,,
2017-06-21 20:00:00,0.0,0.0,0.8993,0.2378,0.9,,
2017-06-21 21:00:00,0.0,0.0,0.8987,0.2382,0.9,,
2017-06-21 22:00:00,0.0,0.0,0.8979,0.2409,0.7,,
2017-06-21 23:00:00,0.0,0.0,0.8963,0.2382,0.7,,
2017-06-22 00:00:00,0.0,0.0,0.8977,0.2382,0.7,,
2017-06-22 01:00:00,0.0,0.0,0.8999,0.2382,0.7,,
2017-06-22 02:00:00,0.0,0.0,0.9001,0.2387,0.7,,
2017-06-22 03:00:00,0.0,0.0,0.8954,0.2364,0.7,,
2017-06-22 04:00:00,0.0,0.0,0.899,0.2382,0.7,,
2017-06-22 05:00:00,0.0,0.0,0.8956,0.2369,0.7,,
2017-06-22 06:00:00,0.0,0.0,0.8896,0.236,0.7,,
2017-06-22 07:00:00,0.0,0.0,0.7531,0.2351,0.9,,
2017-06-22 08:00:00,0.0,0.0,0.6461,0.2387,0.9,,
2017-06-22 09:00:00,0.0,0.0,0.6464,0.2378,0.9,,
2017-06-22 10:00:00,0.0,0.0,0.6446,0.2387,0.9,,
2017-06-22 11:00:00,0.0,0.0,0.6437,0.2404,0.9,,
2017-06-22 12:00:00,0.0,0.0,0.5414,0.2395,0.9,,
2017-06-22 13:00:00,0.0,0.0,0.5343,0.2382,0.9,,
2017-06-22 14:00:00,0.0,0.0,0.447,0.2387,0.9,,
2017-06-22 15:00:00,0.0,0.0,0.5166,0.2387,0.9,,
2017-06-22 16:00:00,0.0,0.0,0.6437,0.2387,0.9,,
2017-06-22 17:00:00,0.0,0.0,0.6429,0.2373,0.9,,
2017-06-22 18:00:00,0.0,0.0,0.6351,0.2369,0.9,,
2017-06-22 19:00:00,0.0,0.0,0.4679,0.2373,0.9,,
2017-06-22 20:00:00,0.0,0.0,0.4234,0.2387,0.9,,
2017-06-22 21:00:00,0.0,0.0,0.5446,0.2373,0.9,,
2017-06-22 22:00:00,0.0,0.0,0.7579,0.2382,0.7,,
2017-06-22 23:00:00,0.0,0.0,0.7927,0.2391,0.7,,
2017-06-23 00:00:00,0.0,0.0,0.8977,0.2382,0.7,,
2017-06-23 01:00:00,0.0,0.0,0.9009,0.2378,0.7,,
2017-06-23 02:00:00,0.0,0.0,0.8864,0.2369,0.7,,
2017-06-23 03:00:00,0.0,0.0,0.7663,0.2369,0.7,,
2017-06-23 04:00:00,0.0,0.0,0.7106,0.2378,0.7,,
2017-06-23 05:00:00,0.0,0.0,0.6724,0.2373,0.7,,
2017-06-23 06:00:00,0.0,0.0,0.6707,0.2391,0.7,,
2017-06-23 07:00:00,0.0,0.0,0.6621,0.2378,0.9,,
2017-06-23 08:00:00,0.0,0.0,0.6683,0.24,0.9,,
2017-06-23 09:00:00,0.0,0.0,0.6686,0.24,0.9,,
2017-06-23 10:00:00,0.0,0.0,0.6654,0.2391,0.9,,
2017-06-23 11:00:00,0.0,0.0,0.6646,0.2387,0.9,,
2017-06-23 12:00:00,0.0,0.0,0.558,0.2387,0.9,,
2017-06-23 13:00:00,0.0,0.0,0.4139,0.2387,0.9,,
2017-06-23 14:00:00,0.0,0.0,0.4181,0.2387,0.9,,
2017-06-23 15:00:00,0.0,0.0,0.6276,0.2387,0.9,,
2017-06-23 16:00:00,0.0,0.0,0.8941,0.2387,0.9,,
2017-06-23 17:00:00,0.0,0.0,0.8954,0.2382,0.9,,
2017-06-23 18:00:00,0.0,0.0,0.8979,0.2373,0.9,,
2017-06-23 19:00:00,0.0,0.0,0.9004,0.2382,0.9,,
2017-06-23 20:00:00,0.0,0.0,0.8994,0.24,0.9,,
2017-06-23 21:00:00,0.0,0.0,0.9,0.24,0.9,,
2017-06-23 22:00:00,0.0,0.0,0.9023,0.1855,0.7,,
2017-06-23 23:00:00,0.0,0.0,0.9016,0.1793,0.7,,
2017-06-24 00:00:00,0.0,0.0,0.9029,0.1793,0.7,,
2017-06-24 01:00:00,0.0,0.0,0.9006,0.1801,0.7,,
2017-06-24 02:00:00,0.0,0.0,0.9016,0.1801,0.7,,
2017-06-24 03:00:00,0.0,0.0,0.899,0.1801,0.7,,
2017-06-24 04:00:00,0.0,0.0,0.9033,0.1801,0.7,,
2017-06-24 05:00:00,0.0,0.0,0.899,0.1788,0.7,,
2017-06-24 06:00:00,0.0,0.0,0.8087,0.1793,0.7,,
2017-06-24 07:00:00,0.0,0.0,0.5547,0.1801,0.9,,
2017-06-24 08:00:00,0.0,0.0,0.3646,0.1801,0.9,,
2017-06-24 09:00:00,0.0,0.0,0.3334,0.1801,0.9,,
2017-06-24 10:00:00,0.0,0.0,0.3337,0.1801,0.9,,
2017-06-24 11:00:00,0.0,0.0,0.3334,0.1801,0.9,,
2017-06-24 12:00:00,0.0,0.0,0.333,0.1806,0.9,,
2017-06-24 13:00:00,0.0,0.0,0.3341,0.1801,0.9,,
2017-06-24 14:00:00,0.0,0.0,0.3374,0.1815,0.9,,
2017-06-24 15:00:00,0.0,0.0,0.4131,0.1801,0.9,,
2017-06-24 16:00:00,0.0,0.0,0.5344,0.1801,0.9,,
2017-06-24 17:00:00,0.0,0.0,0.7801,0.1793,0.9,,
2017-06-24 18:00:00,0.0,0.0,0.8991,0.1797,0.9,,
2017-06-24 19:00:00,0.0,0.0,0.8979,0.1784,0.9,,
2017-06-24 20:00:00,0.0,0.0,0.8973,0.1801,0.9,,
2017-06-24 21:00:00,0.0,0.0,0.8981,0.1797,0.9,,
2017-06-24 22:00:00,0.0,0.0,0.8989,0.1801,0.7,,
2017-06-24 23:00:00,0.0,0.0,0.8823,0.1801,0.7,,
2017-06-25 00:00:00,0.0,0.0,0.7266,0.1837,0.7,,
2017-06-25 01:00:00,0.0,0.0,0.595,0.181,0.7,,
2017-06-25 02:00:00,0.0,0.0,0.563,0.1797,0.7,,
2017-06-25 03:00:00,0.0,0.0,0.5634,0.1801,0.7,,
2017-06-25 04:00:00,0.0,0.0,0.5611,0.1815,0.7,,
2017-06-25 05:00:00,0.0,0.0,0.5623,0.1788,0.7,,
2017-06-25 06:00:00,0.0,0.0,0.5336,0.1788,0.7,,
2017-06-25 07:00:00,0.0,0.0,0.325,0.1801,0.9,,
2017-06-25 08:00:00,0.0,0.0,0.3131,0.1788,0.9,,
2017-06-25 09:00:00,0.0,0.0,0.3277,0.1784,0.9,,
2017-06-25 10:00:00,0.0,0.0,0.315,0.1788,0.9,,
2017-06-25 11:00:00,0.0,0.0,0.3134,0.1788,0.9,,
2017-06-25 12:00:00,0.0,0.0,0.3134,0.1797,0.9,,
2017-06-25 13:00:00,0.0,0.0,0.3134,0.1793,0.9,,
2017-06-25 14:00:00,0.0,0.0,0.3343,0.1788,0.9,,
2017-06-25 15:00:00,0.0,0.0,0.5723,0.1784,0.9,,
2017-06-25 16:00:00,0.0,0.0,0.8936,0.1779,0.9,,
2017-06-25 17:00:00,0.0,0.0,0.8974,0.1784,0.9,,
2017-06-25 18:00:00,0.0,0.0,0.8979,0.1801,0.9,,
2017-06-25 19:00:00,0.0,0.0,0.8997,0.1797,0.9,,
2017-06-25 20:00:00,0.0,0.0,0.8987,0.1801,0.9,,
2017-06-25 21:00:00,0.0,0.0,0.9001,0.181,0.9,,
2017-06-25 22:00:00,0.0,0.0,0.9001,0.1806,0.7,,
2017-06-25 23:00:00,0.0,0.0,0.8999,0.1797,0.7,,
2017-06-26 00:00:00,0.0,0.0,0.8986,0.1801,0.7,,
2017-06-26 01:00:00,0.0,0.0,0.8991,0.1801,0.7,,
2017-06-26 02:00:00,0.0,0.0,0.8999,0.1788,0.7,,
2017-06-26 03:00:00,0.0,0.0,0.8961,0.1788,0.7,,
2017-06-26 04:00:00,0.0,0.0,0.9004,0.1996,0.7,,
2017-06-26 05:00:00,0.0,0.0,0.9014,0.2333,0.7,,
2017-06-26 06:00:00,0.0,0.0,0.9014,0.2444,0.7,,
2017-06-26 07:00:00,0.0,0.0,0.8934,0.2488,0.9,,
2017-06-26 08:00:00,0.0,0.0,0.7453,0.2528,0.9,,
2017-06-26 09:00:00,0.0,0.0,0.6557,0.2528,0.9,,
2017-06-26 10:00:00,0.0,0.0,0.655,0.2524,0.9,,
2017-06-26 11:00:00,0.0,0.0,0.6527,0.2528,0.9,,
2017-06-26 12:00:00,0.0,0.0,0.6531,0.2528,0.9,,
2017-06-26 13:00:00,0.0,0.0,0.6541,0.2533,0.9,,
2017-06-26 14:00:00,0.0,0.0,0.6617,0.2515,0.9,,
2017-06-26 15:00:00,0.0,0.0,0.8859,0.2515,0.9,,
2017-06-26 16:00:00,0.0,0.0,0.8991,0.2506,0.9,,
2017-06-26 17:00:00,0.0,0.0,0.9007,0.2506,0.9,,
2017-06-26 18:00:00,0.0,0.0,0.8967,0.2488,0.9,,
2017-06-26 19:00:00,0.0,0.0,0.9001,0.2493,0.9,,
2017-06-26 20:00:00,0.0,0.0,0.8969,0.2506,0.9,,
2017-06-26 21:00:00,0.0,0.0,0.8974,0.2497,0.9,,
2017-06-26 22:00:00,0.0,0.0,0.8983,0.2515,0.7,,
2017-06-26 23:00:00,0.0,0.0,0.8994,0.2497,0.7,,
2017-06-27 00:00:00,0.0,0.0,0.8994,0.2511,0.7,,
2017-06-27 01:00:00,0.0,0.0,0.8989,0.2511,0.7,,
2017-06-27 02:00:00,0.0,0.0,0.8976,0.2502,0.7,,
2017-06-27 03:00:00,0.0,0.0,0.8979,0.2493,0.7,,
2017-06-27 04:00:00,0.0,0.0,0.8991,0.2506,0.7,,
2017-06-27 05:00:00,0.0,0.0,0.9023,0.2497,0.7,,
2017-06-27 06:00:00,0.0,0.0,0.9001,0.2511,0.7,,
2017-06-27 07:00:00,0.0,0.0,0.8993,0.2524,0.9,,
2017-06-27 08:00:00,0.0,0.0,0.899,0.2528,0.9,,
2017-06-27 09:00:00,0.0,0.0,0.8859,0.2528,0.9,,
2017-06-27 10:00:00,0.0,0.0,0.6837,0.2524,0.9,,
2017-06-27 11:00:00,0.0,0.0,0.6577,0.24,0.9,,
2017-06-27 12:00:00,0.0,0.0,0.6536,0.2378,0.9,,
2017-06-27 13:00:00,0.0,0.0,0.6524,0.2382,0.9,,
2017-06-27 14:00:00,0.0,0.0,0.6617,0.2382,0.9,,
2017-06-27 15:00:00,0.0,0.0,0.8313,0.2387,0.9,,
2017-06-27 16:00:00,0.0,0.0,0.8973,0.2395,0.9,,
2017-06-27 17:00:00,0.0,0.0,0.897,0.2369,0.9,,
2017-06-27 18:00:00,0.0,0.0,0.8976,0.2378,0.9,,
2017-06-27 19:00:00,0.0,0.0,0.9011,0.2413,0.9,,
2017-06-27 20:00:00,0.0,0.0,0.8997,0.2395,0.9,,
2017-06-27 21:00:00,0.0,0.0,0.8966,0.2302,0.9,,
2017-06-27 22:00:00,0.0,0.0,0.8986,0.1948,0.7,,
2017-06-27 23:00:00,0.0,0.0,0.9004,0.1974,0.7,,
2017-06-28 00:00:00,0.0,0.0,0.8989,0.1957,0.7,,
2017-06-28 01:00:00,0.0,0.0,0.8967,0.197,0.7,,
2017-06-28 02:00:00,0.0,0.0,0.8977,0.1943,0.7,,
2017-06-28 03:00:00,0.0,0.0,0.8949,0.1983,0.7,,
2017-06-28 04:00:00,0.0,0.0,0.8939,0.2373,0.7,,
2017-06-28 05:00:00,0.0,0.0,0.8971,0.2391,0.7,,
2017-06-28 06:00:00,0.0,0.0,0.8986,0.2369,0.7,,
2017-06-28 07:00:00,0.0,0.0,0.897,0.2369,0.9,,
2017-06-28 08:00:00,0.0,0.0,0.8971,0.2369,0.9,,
2017-06-28 09:00:00,0.0,0.0,0.8963,0.2369,0.9,,
2017-06-28 10:00:00,0.0,0.0,0.8999,0.2373,0.9,,
2017-06-28 11:00:00,0.0,0.0,0.9026,0.2395,0.9,,
2017-06-28 12:00:00,0.0,0.0,0.9011,0.2369,0.9,,
2017-06-28 13:00:00,0.0,0.0,0.8989,0.2369,0.9,,
2017-06-28 14:00:00,0.0,0.0,0.9,0.2395,0.9,,
2017-06-28 15:00:00,0.0,0.0,0.898,0.236,0.9,,
2017-06-28 16:00:00,0.0,0.0,0.8983,0.2387,0.9,,
2017-06-28 17:00:00,0.0,0.0,0.8976,0.2387,0.9,,
2017-06-28 18:00:00,0.0,0.0,0.9009,0.2391,0.9,,
2017-06-28 19:00:00,0.0,0.0,0.9006,0.2391,0.9,,
2017-06-28 20:00:00,0.0,0.0,0.8961,0.2311,0.9,,
2017-06-28 21:00:00,0.0,0.0,0.8961,0.2045,0.9,,
2017-06-28 22:00:00,0.0,0.0,0.8886,0.1996,0.7,,
2017-06-28 23:00:00,0.0,0.0,0.8977,0.205,0.7,,
2017-06-29 00:00:00,0.0,0.0,0.895,0.2045,0.7,,
2017-06-29 01:00:00,0.0,0.0,0.8974,0.205,0.7,,
2017-06-29 02:00:00,0.0,0.0,0.8973,0.2063,0.7,,
2017-06-29 03:00:00,0.0,0.0,0.8974,0.2059,0.7,,
2017-06-29 04:00:00,0.0,0.0,0.8987,0.2316,0.7,,
2017-06-29 05:00:00,0.0,0.0,0.8993,0.2471,0.7,,
2017-06-29 06:00:00,0.0,0.0,0.897,0.248,0.7,,
2017-06-29 07:00:00,0.0,0.0,0.8961,0.2449,0.9,,
2017-06-29 08:00:00,0.0,0.0,0.8964,0.2488,0.9,,
2017-06-29 09:00:00,0.0,0.0,0.8976,0.248,0.9,,
2017-06-29 10:00:00,0.0,0.0,0.895,0.2431,0.9,,
2017-06-29 11:00:00,0.0,0.0,0.8963,0.2422,0.9,,
2017-06-29 12:00:00,0.0,0.0,0.9013,0.2484,0.9,,
2017-06-29 13:00:00,0.0,0.0,0.9011,0.2484,0.9,,
2017-06-29 14:00:00,0.0,0.0,0.902,0.2493,0.9,,
2017-06-29 15:00:00,0.0,0.0,0.9039,0.2493,0.9,,
2017-06-29 16:00:00,0.0,0.0,0.9006,0.2488,0.9,,
2017-06-29 17:00:00,0.0,0.0,0.898,0.2484,0.9,,
2017-06-29 18:00:00,0.0,0.0,0.9001,0.2457,0.9,,
2017-06-29 19:00:00,0.0,0.0,0.9013,0.2488,0.9,,
2017-06-29 20:00:00,0.0,0.0,0.8967,0.2475,0.9,,
2017-06-29 21:00:00,0.0,0.0,0.8974,0.24,0.9,,
2017-06-29 22:00:00,0.0,0.0,0.8931,0.1899,0.7,,
2017-06-29 23:00:00,0.0,0.0,0.8969,0.1877,0.7,,
2017-06-30 00:00:00,0.0,0.0,0.901,0.1877,0.7,,
2017-06-30 01:00:00,0.0,0.0,0.8994,0.1877,0.7,,
2017-06-30 02:00:00,0.0,0.0,0.9013,0.1868,0.7,,
2017-06-30 03:00:00,0.0,0.0,0.9041,0.1872,0.7,,
2017-06-30 04:00:00,0.0,0.0,0.9014,0.1957,0.7,,
2017-06-30 05:00:00,0.0,0.0,0.902,0.2378,0.7,,
2017-06-30 06:00:00,0.0,0.0,0.8983,0.2333,0.7,,
2017-06-30 07:00:00,0.0,0.0,0.899,0.2373,0.9,,
2017-06-30 08:00:00,0.0,0.0,0.9007,0.2338,0.9,,
2017-06-30 09:00:00,0.0,0.0,0.809,0.1979,0.9,,
2017-06-30 10:00:00,0.0,0.0,0.6203,0.1979,0.9,,
2017-06-30 11:00:00,0.0,0.0,0.5901,0.2103,0.9,,
2017-06-30 12:00:00,0.0,0.0,0.4999,0.2121,0.9,,
2017-06-30 13:00:00,0.0,0.0,0.616,0.1863,0.9,,
2017-06-30 14:00:00,0.0,0.0,0.7906,0.1859,0.9,,
2017-06-30 15:00:00,0.0,0.0,0.7933,0.2391,0.9,,
2017-06-30 16:00:00,0.0,0.0,0.896,0.2449,0.9,,
2017-06-30 17:00:00,0.0,0.0,0.9006,0.2466,0.9,,
2017-06-30 18:00:00,0.0,0.0,0.9021,0.248,0.9,,
2017-06-30 19:00:00,0.0,0.0,0.9003,0.2457,0.9,,
2017-06-30 20:00:00,0.0,0.0,0.9026,0.2457,0.9,,
2017-06-30 21:00:00,0.0,0.0,0.8993,0.2462,0.9,,
2017-06-30 22:00:00,0.0,0.0,0.8977,0.2112,0.7,,
2017-06-30 23:00:00,0.0,0.0,0.8996,0.2001,0.7,,
2017-07-01 00:00:00,0.0,0.0,0.8959,0.1974,0.7,,
2017-07-01 01:00:00,0.0,0.0,0.899,0.1983,0.7,,
2017-07-01 02:00:00,0.0,0.0,0.8987,0.2005,0.7,,
2017-07-01 03:00:00,0.0,0.0,0.8967,0.1979,0.7,,
2017-07-01 04:00:00,0.0,0.0,0.902,0.1983,0.7,,
2017-07-01 05:00:00,0.0,0.0,0.9003,0.2005,0.7,,
2017-07-01 06:00:00,0.0,0.0,0.8993,0.1988,0.7,,
2017-07-01 07:00:00,0.0,0.0,0.8991,0.1996,0.9,,
2017-07-01 08:00:00,0.0,0.0,0.9011,0.1996,0.9,,
2017-07-01 09:00:00,0.0,0.0,0.9019,0.2116,0.9,,
2017-07-01 10:00:00,0.0,0.0,0.902,0.201,0.9,,
2017-07-01 11:00:00,0.0,0.0,0.8996,0.1957,0.9,,
2017-07-01 12:00:00,0.0,0.0,0.9016,0.2032,0.9,,
2017-07-01 13:00:00,0.0,0.0,0.9013,0.1988,0.9,,
2017-07-01 14:00:00,0.0,0.0,0.9026,0.1992,0.9,,
2017-07-01 15:00:00,0.0,0.0,0.9004,0.2005,0.9,,
2017-07-01 16:00:00,0.0,0.0,0.9007,0.2059,0.9,,
2017-07-01 17:00:00,0.0,0.0,0.8969,0.2036,0.9,,
2017-07-01 18:00:00,0.0,0.0,0.8966,0.1974,0.9,,
2017-07-01 19:00:00,0.0,0.0,0.8959,0.1965,0.9,,
2017-07-01 20:00:00,0.0,0.0,0.8987,0.1979,0.9,,
2017-07-01 21:00:00,0.0,0.0,0.8979,0.1983,0.9,,
2017-07-01 22:00:00,0.0,0.0,0.8986,0.1895,0.7,,
2017-07-01 23:00:00,0.0,0.0,0.8983,0.189,0.7,,
2017-07-02 00:00:00,0.0,0.0,0.9006,0.1872,0.7,,
2017-07-02 01:00:00,0.0,0.0,0.8994,0.1881,0.7,,
2017-07-02 02:00:00,0.0,0.0,0.8759,0.1886,0.7,,
2017-07-02 03:00:00,0.0,0.0,0.7039,0.1868,0.7,,
2017-07-02 04:00:00,0.0,0.0,0.678,0.1881,0.7,,
2017-07-02 05:00:00,0.0,0.0,0.6773,0.1881,0.7,,
2017-07-02 06:00:00,0.0,0.0,0.678,0.1886,0.7,,
