label,identifier,capacity,fuel,country,efficiency_el,type,max_load_factor,part_load_losses,min_uptime,min_downtime,cold_startup_time,warm_startup_time,hot_startup_time,cold_startup_costs,warm_startup_costs,hot_startup_costs,outages,initial_status,unit_lifetime,min_load_factor,grad_pos,grad_neg,from,to_el,technology
DE_transformer_otherfossil_new_built_047,new_built_047,13.0,otherfossil,DE,0.4,emb,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,43.0,0.0,1.0,1.0,DE_bus_otherfossil,DE_bus_el,
DE_transformer_natgas_new_built_048,new_built_048,57.25,natgas,DE,0.4294,emb,1.0,0.17,1.0,0.0,0.4,0.2,0.1,23.9,21.0,16.5,20.0,0.5,40.0,0.2,1.0,1.0,DE_bus_natgas,DE_bus_el,
DE_transformer_natgas_new_built_049,new_built_049,52.0,natgas,DE,0.4372,emb,1.0,0.17,1.0,0.0,0.4,0.2,0.1,23.9,21.0,16.5,20.0,0.5,40.0,0.2,1.0,1.0,DE_bus_natgas,DE_bus_el,
DE_transformer_natgas_new_built_021,new_built_021,31.1,natgas,DE,0.432,emb,1.0,0.17,1.0,0.0,0.4,0.2,0.1,23.9,21.0,16.5,20.0,0.5,40.0,0.2,1.0,1.0,DE_bus_natgas,DE_bus_el,
DE_transformer_natgas_new_built_050,new_built_050,141.0,natgas,DE,0.639,emb,1.0,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20.0,0.5,34.0,0.2,1.0,1.0,DE_bus_natgas,DE_bus_el,
DE_transformer_natgas_new_built_051,new_built_051,141.0,natgas,DE,0.639,emb,1.0,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20.0,0.5,34.0,0.2,1.0,1.0,DE_bus_natgas,DE_bus_el,
DE_transformer_otherfossil_new_built_053,new_built_053,66.0,otherfossil,DE,0.4,emb,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,43.0,0.0,1.0,1.0,DE_bus_otherfossil,DE_bus_el,
DE_transformer_hardcoal_new_built_005,new_built_005,1052.0,hardcoal,DE,0.475,chp,1.0,0.04,4.0,7.0,9.0,5.0,4.0,44.6,42.0,28.5,20.0,0.5,45.0,0.0,1.0,1.0,DE_bus_hardcoal,DE_bus_el,
BE_transformer_biomass,,648.6,biomass,BE,0.399,emb,1.0,0.05,5.0,7.0,2.0,1.0,0.1,0.0,0.0,0.0,20.0,0.5,41.0,0.0,1.0,1.0,BE_bus_biomass,BE_bus_el,
DK2_transformer_biomass,,915.0,biomass,DK2,0.399,emb,1.0,0.05,5.0,7.0,2.0,1.0,0.1,0.0,0.0,0.0,20.0,0.5,41.0,0.0,1.0,1.0,DK2_bus_biomass,DK2_bus_el,
DK1_transformer_biomass,,270.0,biomass,DK1,0.399,emb,1.0,0.05,5.0,7.0,2.0,1.0,0.1,0.0,0.0,0.0,20.0,0.5,41.0,0.0,2.0,2.0,DK1_bus_biomass,DK1_bus_el,
SE4_transformer_biomass,,330.0,biomass,SE4,0.399,emb,1.0,0.05,5.0,7.0,2.0,1.0,0.1,0.0,0.0,0.0,20.0,0.5,41.0,0.0,1.3333,1.3333,SE4_bus_biomass,SE4_bus_el,
AT_transformer_natgas,,3928.0,natgas,AT,0.5328,emb,1.0,0.1052,3.1572,1.4381,24.4667,2.2075,0.7445,61.394,29.633,21.1636,20.0,0.5,35.7061,0.0,0.122,0.122,AT_bus_natgas,AT_bus_el,
BE_transformer_natgas,,6352.0,natgas,BE,0.4842,emb,1.0,0.0995,3.3037,1.5358,24.747,2.2592,0.7502,64.3988,30.2831,21.3323,20.0,0.5,35.7108,0.0,16.0,16.0,BE_bus_natgas,BE_bus_el,
CZ_transformer_natgas,,995.0,natgas,CZ,0.5197,emb,1.0,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20.0,0.5,34.0,0.0679,0.2954,0.2954,CZ_bus_natgas,CZ_bus_el,
FR_transformer_natgas,,8892.0,natgas,FR,0.5597,emb,1.0,0.0944,3.521,1.6807,28.6357,2.553,0.8563,67.6821,31.0842,21.9623,20.0,0.5,34.9579,0.0556,0.1071,0.1071,FR_bus_natgas,FR_bus_el,
NL_transformer_natgas,,7592.8,natgas,NL,0.5002,emb,1.0,0.0947,3.461,1.6407,26.445,2.4021,0.7956,67.1528,30.9154,21.6662,20.0,0.5,35.4101,0.0005,0.2585,0.2585,NL_bus_natgas,NL_bus_el,
NO4_transformer_natgas,,195.0,natgas,NO4,0.3717,emb,1.0,0.17,1.0,0.0,0.4,0.2,0.1,23.9,21.0,16.5,20.0,0.5,40.0,0.0,0.0913,0.0913,NO4_bus_natgas,NO4_bus_el,
PL_transformer_natgas,,2741.0,natgas,PL,0.4366,emb,1.0,0.1484,1.7197,0.4798,8.4606,0.8717,0.3159,36.3988,23.8788,18.0593,20.0,0.5,38.5606,0.0585,0.1021,0.1021,PL_bus_natgas,PL_bus_el,
NO2_transformer_natgas,,138.8175,natgas,NO2,0.5198,emb,1.0,0.08,4.0,2.0,34.0,3.0,1.0,76.0,33.0,23.0,20.0,0.5,34.0,0.0,0.0,0.0,NO2_bus_natgas,NO2_bus_el,
NO5_transformer_natgas,,101.1825,natgas,NO5,0.3717,emb,1.0,0.17,1.0,0.0,0.4,0.2,0.1,23.9,21.0,16.5,20.0,0.5,40.0,0.0649,0.0649,0.0649,NO5_bus_natgas,NO5_bus_el,
DK1_transformer_hardcoal,,410.0,hardcoal,DK1,0.4242,emb,1.0,0.04,4.0,7.0,9.0,5.0,4.0,44.6,42.0,28.5,20.0,0.5,45.0,0.0,0.1908,0.1908,DK1_bus_hardcoal,DK1_bus_el,
NL_transformer_hardcoal,,4608.0,hardcoal,NL,0.4516,emb,1.0,0.04,4.0,7.0,9.0,5.0,4.0,44.6,42.0,28.5,20.0,0.5,45.0,0.0045,0.0003,0.0003,NL_bus_hardcoal,NL_bus_el,
PL_transformer_hardcoal,,13771.0,hardcoal,PL,0.4361,emb,1.0,0.04,4.0,7.0,9.0,5.0,4.0,44.6,42.0,28.5,20.0,0.5,45.0,0.3835,0.0918,0.0918,PL_bus_hardcoal,PL_bus_el,
CZ_transformer_lignite,,4760.0,lignite,CZ,0.4036,emb,1.0,0.06,5.0,7.0,9.0,5.0,4.0,44.6,42.0,28.5,20.0,0.5,45.0,0.2934,0.0503,0.0503,CZ_bus_lignite,CZ_bus_el,
PL_transformer_lignite,,7405.0,lignite,PL,0.3965,emb,1.0,0.06,5.0,7.0,9.0,5.0,4.0,44.6,42.0,28.5,20.0,0.5,45.0,0.2247,0.1377,0.1377,PL_bus_lignite,PL_bus_el,
CH_transformer_uranium,,1190.0,uranium,CH,0.3465,emb,1.0,0.05,24.0,10.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,20.0,0.5,28.0,0.2496,0.019,0.019,CH_bus_uranium,CH_bus_el,
CZ_transformer_uranium,,4055.0,uranium,CZ,0.3465,emb,1.0,0.05,24.0,10.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,20.0,0.5,28.0,0.4804,0.0083,0.0083,CZ_bus_uranium,CZ_bus_el,
FR_transformer_uranium,,37640.0,uranium,FR,0.3465,emb,1.0,0.05,24.0,10.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,20.0,0.5,28.0,0.5384,0.0208,0.0208,FR_bus_uranium,FR_bus_el,
NL_transformer_uranium,,486.0,uranium,NL,0.3465,emb,1.0,0.05,24.0,10.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,20.0,0.5,28.0,0.0,0.0061,0.0061,NL_bus_uranium,NL_bus_el,
PL_transformer_uranium,,3000.0,uranium,PL,0.3465,emb,1.0,0.05,24.0,10.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,20.0,0.5,28.0,0.2537,0.6108,0.6108,PL_bus_uranium,PL_bus_el,
SE3_transformer_uranium,,6852.0,uranium,SE3,0.3465,emb,1.0,0.05,24.0,10.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,20.0,0.5,28.0,0.0,3.0,3.0,SE3_bus_uranium,SE3_bus_el,
AT_transformer_oil,,174.0,oil,AT,0.3927,emb,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,41.0,0.0,1.0,1.0,AT_bus_oil,AT_bus_el,
BE_transformer_oil,,500.0,oil,BE,0.3965,emb,1.0,0.0512,3.9692,1.9795,1.9836,0.9918,0.1,86.1542,34.3614,19.4692,20.0,0.5,40.9897,0.1257,0.2862,0.2862,BE_bus_oil,BE_bus_el,
DK2_transformer_oil,,536.0,oil,DK2,0.3765,emb,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,41.0,0.0,0.0314,0.0314,DK2_bus_oil,DK2_bus_el,
DK1_transformer_oil,,281.0,oil,DK1,0.3965,emb,1.0,0.0512,3.9692,1.9795,1.9836,0.9918,0.1,86.1542,34.3614,19.4692,20.0,0.5,40.9897,0.1257,0.2862,0.2862,DK1_bus_oil,DK1_bus_el,
FR_transformer_oil,,6424.0,oil,FR,0.3918,emb,1.0,0.0549,3.8768,1.9179,1.9343,0.9671,0.1,84.2166,33.9455,19.3768,20.0,0.5,40.9589,0.0222,0.0644,0.0644,FR_bus_oil,FR_bus_el,
PL_transformer_oil,,1000.0,oil,PL,0.425,emb,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,41.0,0.4807,0.0491,0.0491,PL_bus_oil,PL_bus_el,
AT_transformer_otherfossil,,984.0,otherfossil,AT,0.42,emb,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,43.0,0.0,2.75,2.75,AT_bus_otherfossil,AT_bus_el,
BE_transformer_otherfossil,,1157.0,otherfossil,BE,0.42,emb,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,43.0,0.0,2.75,2.75,BE_bus_otherfossil,BE_bus_el,
CH_transformer_otherfossil,,985.0,otherfossil,CH,0.42,emb,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,43.0,0.0,2.75,2.75,CH_bus_otherfossil,CH_bus_el,
CZ_transformer_otherfossil,,1505.0,otherfossil,CZ,0.42,emb,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,43.0,0.0,3.0,3.0,CZ_bus_otherfossil,CZ_bus_el,
DK2_transformer_otherfossil,,28.3,otherfossil,DK2,0.42,emb,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,43.0,0.0,4.0,4.0,DK2_bus_otherfossil,DK2_bus_el,
DK1_transformer_otherfossil,,70.8,otherfossil,DK1,0.42,emb,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,43.0,0.0,2.75,2.75,DK1_bus_otherfossil,DK1_bus_el,
NL_transformer_otherfossil,,3539.0,otherfossil,NL,0.42,emb,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,43.0,0.0,2.0,2.0,NL_bus_otherfossil,NL_bus_el,
PL_transformer_otherfossil,,7276.0,otherfossil,PL,0.42,emb,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,43.0,0.0,2.75,2.75,PL_bus_otherfossil,PL_bus_el,
SE3_transformer_otherfossil,,390.0,otherfossil,SE3,0.42,emb,1.0,0.05,4.0,2.0,2.0,1.0,0.1,86.8,34.5,19.5,20.0,0.5,43.0,0.0,2.0,2.0,SE3_bus_otherfossil,SE3_bus_el,
AT_transformer_otherRES,,620.0,otherRES,AT,0.4165,emb,1.0,0.0651,6.9481,4.1962,160.6271,155.4011,154.5529,205.5885,178.9862,169.6923,20.0,0.5,38.9304,0.0879,1.3584,1.3584,AT_bus_otherRES,AT_bus_el,
BE_transformer_otherRES,,658.0,otherRES,BE,0.4165,emb,1.0,0.0651,6.9481,4.1962,160.6271,155.4011,154.5529,205.5885,178.9862,169.6923,20.0,0.5,38.9304,0.0879,1.3584,1.3584,BE_bus_otherRES,BE_bus_el,
CH_transformer_otherRES,,1300.0,otherRES,CH,0.4165,emb,1.0,0.0651,6.9481,4.1962,160.6271,155.4011,154.5529,205.5885,178.9862,169.6923,20.0,0.5,38.9304,0.0879,1.3584,1.3584,CH_bus_otherRES,CH_bus_el,
CZ_transformer_otherRES,,1167.0,otherRES,CZ,0.4165,emb,1.0,0.0651,6.9481,4.1962,160.6271,155.4011,154.5529,205.5885,178.9862,169.6923,20.0,0.5,38.9304,0.0879,1.3584,1.3584,CZ_bus_otherRES,CZ_bus_el,
DK2_transformer_otherRES,,240.07,otherRES,DK2,0.4165,emb,1.0,0.0651,6.9481,4.1962,160.6271,155.4011,154.5529,205.5885,178.9862,169.6923,20.0,0.5,38.9304,0.0879,1.3584,1.3584,DK2_bus_otherRES,DK2_bus_el,
DK1_transformer_otherRES,,460.33,otherRES,DK1,0.4165,emb,1.0,0.0651,6.9481,4.1962,160.6271,155.4011,154.5529,205.5885,178.9862,169.6923,20.0,0.5,38.9304,0.0879,1.3584,1.3584,DK1_bus_otherRES,DK1_bus_el,
FR_transformer_otherRES,,3638.0,otherRES,FR,0.4165,emb,1.0,0.0651,6.9481,4.1962,160.6271,155.4011,154.5529,205.5885,178.9862,169.6923,20.0,0.5,38.9304,0.0879,1.3584,1.3584,FR_bus_otherRES,FR_bus_el,
NL_transformer_otherRES,,507.0,otherRES,NL,0.4165,emb,1.0,0.0651,6.9481,4.1962,160.6271,155.4011,154.5529,205.5885,178.9862,169.6923,20.0,0.5,38.9304,0.0879,1.3584,1.3584,NL_bus_otherRES,NL_bus_el,
NO4_transformer_otherRES,,40.003,otherRES,NO4,0.4165,emb,1.0,0.0651,6.9481,4.1962,160.6271,155.4011,154.5529,205.5885,178.9862,169.6923,20.0,0.5,38.9304,0.0879,1.3584,1.3584,NO4_bus_otherRES,NO4_bus_el,
PL_transformer_otherRES,,1756.0,otherRES,PL,0.4165,emb,1.0,0.0651,6.9481,4.1962,160.6271,155.4011,154.5529,205.5885,178.9862,169.6923,20.0,0.5,38.9304,0.0879,1.3584,1.3584,PL_bus_otherRES,PL_bus_el,
SE1_transformer_otherRES,,298.0,otherRES,SE1,0.4165,emb,1.0,0.0651,6.9481,4.1962,160.6271,155.4011,154.5529,205.5885,178.9862,169.6923,20.0,0.5,38.9304,0.0879,1.3584,1.3584,SE1_bus_otherRES,SE1_bus_el,
SE2_transformer_otherRES,,622.0,otherRES,SE2,0.4165,emb,1.0,0.0651,6.9481,4.1962,160.6271,155.4011,154.5529,205.5885,178.9862,169.6923,20.0,0.5,38.9304,0.0879,1.3584,1.3584,SE2_bus_otherRES,SE2_bus_el,
SE3_transformer_otherRES,,2564.0,otherRES,SE3,0.4165,emb,1.0,0.0651,6.9481,4.1962,160.6271,155.4011,154.5529,205.5885,178.9862,169.6923,20.0,0.5,38.9304,0.0879,1.3584,1.3584,SE3_bus_otherRES,SE3_bus_el,
SE4_transformer_otherRES,,719.0,otherRES,SE4,0.4165,emb,1.0,0.0651,6.9481,4.1962,160.6271,155.4011,154.5529,205.5885,178.9862,169.6923,20.0,0.5,38.9304,0.0879,1.3584,1.3584,SE4_bus_otherRES,SE4_bus_el,
NO2_transformer_otherRES,,20.9961,otherRES,NO2,0.4165,emb,1.0,0.0651,6.9481,4.1962,160.6271,155.4011,154.5529,205.5885,178.9862,169.6923,20.0,0.5,38.9304,0.0879,1.3584,1.3584,NO2_bus_otherRES,NO2_bus_el,
NO5_transformer_otherRES,,15.3039,otherRES,NO5,0.4165,emb,1.0,0.0651,6.9481,4.1962,160.6271,155.4011,154.5529,205.5885,178.9862,169.6923,20.0,0.5,38.9304,0.0879,1.3584,1.3584,NO5_bus_otherRES,NO5_bus_el,
FR_transformer_solarthermal,,50.0,solarthermal,FR,0.4165,emb,1.0,0.0651,6.9481,4.1962,160.6271,155.4011,154.5529,205.5885,178.9862,169.6923,20.0,0.5,38.9304,0.0879,1.3584,1.3584,FR_bus_solarthermal,FR_bus_el,
DE_transformer_gas_GT_new_built,,597.1518,natgas,DE,0.45,emb,1.0,,,,,,,,,,,,,0.3,,,DE_bus_natgas,DE_bus_el,GT
DE_transformer_gas_CCGT_new_built,,597.1518,natgas,DE,0.62,emb,1.0,,,,,,,,,,,,,0.3,,,DE_bus_natgas,DE_bus_el,CC
